BIPA	GRAPHEME	FEATURES	COUNT	ID	SYMBOLS
tʃ͈	t̠͈ʃ	0:-:-:-:-:+:-:-:+:-:-:-:-:-:-:0:0:+:-:+:+:-:0:0:0:0:0:0:0:-:-:-:-:+:-:-:-	1	961E5EE7C7D29AA4B75F53321D686803	◌t ◌ʃ ◌͈
tʃ͈ʷ	t̠͈ʃʷ	0:-:-:-:-:+:-:-:+:-:-:-:-:-:+:+:-:+:-:+:+:-:0:0:0:0:0:0:0:-:-:-:-:+:-:-:-	1	053C76BEF448ADAAFF121D3A2417DF5D	◌t ◌ʃ ◌͈ ◌ʷ
tʃ͈ː	t̠͈ʃː	0:-:-:-:+:+:-:-:+:-:-:-:-:-:-:0:0:+:-:+:+:-:0:0:0:0:0:0:0:-:-:-:-:+:-:-:-	1	B29242C3C9C4C5DB8F00C99F88598A2C	◌t ◌ʃ ◌͈ ◌ː
tʃ̚	t̠͉ʃ	0:-:-:-:-:+:-:-:+:-:-:-:-:-:-:0:0:+:-:+:+:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-	1	4BA05A2094B1499C398CD4C9B11E2FA9	◌t ◌ʃ ◌̚
t̪	t̪	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:+:+:+:-:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-	707	2DA484FF3408444AF11E01960C9C893A	◌t ◌̪
t̪ⁿ	t̪n̪	0:-:-:-:-:+:-,+:-:-:-:-:-:-,+:-:-:0:0:+:+:+:-:-:0:0:0:0:0:0:0:-,+:-:-:-:-:-:-:-	2	123E6B6BDC7BF21D3A67B17A7C7E0581	◌t ◌̪ ◌ⁿ
ts̪	t̪s	0:-:-:-:-:+:-:-:+:-:-:-:-:-:-:0:0:+:+:+:+:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-	4	DD628962F443ED17B83A067A937969D4	◌t ◌s ◌̪
ts̪	t̪s̪	0:-:-:-:-:+:-:-:+:-:-:-:-:-:-:0:0:+:+:+:+:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-	58	5D948F2472DF73583FDD0CCC30D60915	◌t ◌s ◌̪
ts	t̪s̪|ts	0:-:-:-:-:+:-:-:+:-:-:-:-:-:-:0:0:+:+:0:+:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-	45	C5D82CC0BB40EACDF4A3B30902FA71D0	◌t ◌s
tsʱ	t̪s̪ɦ|tsɦ	0:-:-:-:-:+:-:-:+:-:-:-:-:-:-:0:0:0:+:0:+:-:0:0:0:0:0:0:0:-,+:-:-,+:-:-:-:-:-	1	3B35D33EFA703641F5960D1763F94EAC	◌t ◌s ◌ʱ
ts̪ʰ	t̪s̪ʰ	0:-:-:-:-:+:-:-:+:-:-:-:-:-:-:0:0:+:+:+:+:-:0:0:0:0:0:0:0:-:-:+:-:-:-:-:-	17	8320148991AF7DEE52866916B00B49A3	◌t ◌s ◌̪ ◌ʰ
tsʰ	t̪s̪ʰ|tsʰ	0:-:-:-:-:+:-:-:+:-:-:-:-:-:-:0:0:+:+:0:+:-:0:0:0:0:0:0:0:-:-:+:-:-:-:-:-	25	16B7BDE9D58C9C10C4A819F2547DBFBE	◌t ◌s ◌ʰ
ts̪ʲ	t̪s̪ʲ	0:-:-:-:-:+:-:-:+:-:-:-:-:-:-:0:0:+:+:+:+:+:+:-:+:-:0:0:0:-:-:-:-:-:-:-:-	4	BEC113103CA10F129372431EDDF6EBE7	◌t ◌s ◌̪ ◌ʲ
tsʲ	t̪s̪ʲ|tsʲ	0:-:-:-:-:+:-:-:+:-:-:-:-:-:-:0:0:+:+:0:+:+:+:-:+:-:0:0:0:-:-:-:-:-:-:-:-	3	ABA3A055EA7D86E38C0E4A3BACA979BC	◌t ◌s ◌ʲ
ts̪ʲʰ	t̪s̪ʲʰ	0:-:-:-:-:+:-:-:+:-:-:-:-:-:-:0:0:+:+:+:+:+:+:-:+:-:0:0:0:-:-:+:-:-:-:-:-	1	F124040B23DE4C68B4CAF479B76674B2	◌t ◌s ◌̪ ◌ʲ ◌ʰ
ts̪ʼʲ	t̪s̪ʲ’	0:-:-:-:-:+:-:-:+:-:-:-:-:-:-:0:0:+:+:+:+:+:+:-:+:-:0:0:0:-:-:-:+:-:+:-:-	1	11BABA753B3AC5D6F17D560CC9F9F31C	◌t ◌s ◌̪ ◌’ ◌ʲ
ts̪ʷ	t̪s̪ʷ	0:-:-:-:-:+:-:-:+:-:-:-:-:-:+:+:-:+:+:+:+:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-	1	AFE1E533752EF5C0564FF9E6138C823B	◌t ◌s ◌̪ ◌ʷ
ts̪ʷʰ	t̪s̪ʷʰ	0:-:-:-:-:+:-:-:+:-:-:-:-:-:+:+:-:+:+:+:+:-:0:0:0:0:0:0:0:-:-:+:-:-:-:-:-	1	2D6B39B47CFCA7B80ED6284AB3A4FEA0	◌t ◌s ◌̪ ◌ʷ ◌ʰ
tsʷʰ	t̪s̪ʷʰ|tsʷʰ	0:-:-:-:-:+:-:-:+:-:-:-:-:-:+:+:-:+:+:0:+:-:0:0:0:0:0:0:0:-:-:+:-:-:-:-:-	3	09EBD870B3C4B883FCED902384C8EA07	◌t ◌s ◌ʷ ◌ʰ
ts̪ʲʷ	t̪s̪ʷʲ	0:-:-:-:-:+:-:-:+:-:-:-:-:-:+:+:-:+:+:+:+:+:+:-:+:-:0:0:0:-:-:-:-:-:-:-:-	1	649AFE962D405F4D4EEBAB1BAB0E05ED	◌t ◌s ◌̪ ◌ʲ ◌ʷ
ts̪ʲʷʰ	t̪s̪ʷʲʰ	0:-:-:-:-:+:-:-:+:-:-:-:-:-:+:+:-:+:+:+:+:+:+:-:+:-:0:0:0:-:-:+:-:-:-:-:-	1	6D589118B1F959BD01DC9156C1CBE1D6	◌t ◌s ◌̪ ◌ʲ ◌ʷ ◌ʰ
ts̪ʼʲʷ	t̪s̪ʷʲ’	0:-:-:-:-:+:-:-:+:-:-:-:-:-:+:+:-:+:+:+:+:+:+:-:+:-:0:0:0:-:-:-:+:-:+:-:-	1	128661AB49DB43EBF169A60ECDEC19BA	◌t ◌s ◌̪ ◌’ ◌ʲ ◌ʷ
tsʷː	t̪s̪ʷː|tsʷː	0:-:-:-:+:+:-:-:+:-:-:-:-:-:+:+:-:+:+:0:+:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-	1	4619E768E9FBC001B974699C06B19D1E	◌t ◌s ◌ʷ ◌ː
ts̪ʼʷ	t̪s̪ʷ’	0:-:-:-:-:+:-:-:+:-:-:-:-:-:+:+:-:+:+:+:+:-:0:0:0:0:0:0:0:-:-:-:+:-:+:-:-	1	FB6C6C576A6207B6547ED4F315FEF57F	◌t ◌s ◌̪ ◌’ ◌ʷ
tsʼʷ	t̪s̪ʷ’|tsʷ’	0:-:-:-:-:+:-:-:+:-:-:-:-:-:+:+:-:+:+:0:+:-:0:0:0:0:0:0:0:-:-:-:+:-:+:-:-	3	F4B3A3C5304B4CB7179A8196390B9ACF	◌t ◌s ◌’ ◌ʷ
tsˀ	t̪s̪ˀ|tsˀ	0:-:-:-:-:+:-:-:+:-:-:-:-:-:-:0:0:+:+:0:+:-:0:0:0:0:0:0:0:-:-:-:+:-:-:-:-	1	CA24A5CE4EE63E8051674C293B3790F8	◌t ◌s ◌ˀ
ts̪ː	t̪s̪ː	0:-:-:-:+:+:-:-:+:-:-:-:-:-:-:0:0:+:+:+:+:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-	2	C06E4D42E3C85909A7BFB6139BC3CE88	◌t ◌s ◌̪ ◌ː
tsː	t̪s̪ː|tsː	0:-:-:-:+:+:-:-:+:-:-:-:-:-:-:0:0:+:+:0:+:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-	3	F615047212225D736A949E6476C596F5	◌t ◌s ◌ː
ts̪ʼ	t̪s̪’	0:-:-:-:-:+:-:-:+:-:-:-:-:-:-:0:0:+:+:+:+:-:0:0:0:0:0:0:0:-:-:-:+:-:+:-:-	9	DB7328D75BC8D9264B5D7AD424130B32	◌t ◌s ◌̪ ◌ʼ
tsʼ	t̪s̪’|ts’	0:-:-:-:-:+:-:-:+:-:-:-:-:-:-:0:0:+:+:0:+:-:0:0:0:0:0:0:0:-:-:-:+:-:+:-:-	17	55C52DF7932E2CE9E5C906E131B025E0	◌t ◌s ◌ʼ
tsʼː	t̪s̪’ː|ts’ː	0:-:-:-:+:+:-:-:+:-:-:-:-:-:-:0:0:+:+:0:+:-:0:0:0:0:0:0:0:-:-:-:+:-:+:-:-	2	4DF7C9BA2AC3A7387B01C242B60FBF8F	◌t ◌s ◌’ ◌ː
t̪ʶ	t̪x	0:-:-:-:-:+:-:-,+:-,+:-:-:-:-:-:-:0:0:+,-:+:+:-:-,+:+:-:-:-:0:0:0:-:-:-:-:-:-:-:-	1	3355684AFAA36C6D1A5B16A156C60AE7	◌t ◌̪ ◌ʶ
t	t̪|t	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:+:+:0:-:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-	153	19543364EAF61142000DD72C6A8928C2	◌t
t̪ʱ	t̪ɦ	0:-:-:-:-:+,-:-:-,+:-,+:-:-:-:-:-:-:0:0:+,-:+:+:-:-:0:0:0:0:0:0:0:-,+:-:-,+:-:-:-:-:-	1	9DC6971D09753A4A5C45F1815E8F1302	◌t ◌̪ ◌ʱ
tʱ	t̪ɦ|tɦ	0:-:-:-:-:+,-:-:-,+:-,+:-:-:-:-:-:-:0:0:+,-:+:0:-:-:0:0:0:0:0:0:0:-,+:-:-,+:-:-:-:-:-	1	0F4436E9CEB6E085241F6691B494A953	◌t ◌ʱ
tɬ̪	t̪ɬ	0:-:-:-:-:+:-:-,+:-,+:-:-:-:-:-,+:-:0:0:+:+:+,-:-:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-	1	0565097901C20AA02D3EC55235049C42	◌t ◌ɬ ◌̪
tɬ̪	t̪ɬ̪	0:-:-:-:-:+:-:-,+:-,+:-:-:-:-:-,+:-:0:0:+:+:+:-:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-	2	6DF329C1B14D4A19C48A031F6A079F1C	◌t ◌ɬ ◌̪
tɬ	t̪ɬ̪|tɬ	0:-:-:-:-:+:-:-,+:-,+:-:-:-:-:-,+:-:0:0:+:+:0:-:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-	6	6E449032370594425F6F7F9BEEF6B0A5	◌t ◌ɬ
tɬ̪ʰ	t̪ɬ̪ʰ	0:-:-:-:-:+:-:-,+:-,+:-:-:-:-:-,+:-:0:0:+:+:+:-:-:0:0:0:0:0:0:0:-:-:-,+:-:-:-:-:-	2	8BC843891B213797138570CE934A19DB	◌t ◌ɬ ◌̪ ◌ʰ
tɬʰ	t̪ɬ̪ʰ|tɬʰ	0:-:-:-:-:+:-:-,+:-,+:-:-:-:-:-,+:-:0:0:+:+:0:-:-:0:0:0:0:0:0:0:-:-:-,+:-:-:-:-:-	3	D6CBF9FAB5D73442D840316B098E4C5E	◌t ◌ɬ ◌ʰ
tɬʷʰ	t̪ɬ̪ʷʰ|tɬʷʰ	0:-:-:-:-:+:-:-,+:-,+:-:-:-:-:-,+:-,+:+:-:+:+:0:-:-:0:0:0:0:0:0:0:-:-:-,+:-:-:-:-:-	1	79FCB72B70F9BF9FA08A772BCF4BFEC9	◌t ◌ɬ ◌ʷ ◌ʰ
tɬʼʷ	t̪ɬ̪ʷ’|tɬʷ’	0:-:-:-:-:+:-:-,+:-,+:-:-:-:-:-,+:-,+:+:-:+:+:0:-:-:0:0:0:0:0:0:0:-:-:-:-,+:-:-,+:-:-	1	6F0EF82302634E05CEBDFB5CA45BBEC2	◌t ◌ɬ ◌’ ◌ʷ
tɬˀ	t̪ɬ̪ˀ|tɬˀ	0:-:-:-:-:+:-:-,+:-,+:-:-:-:-:-,+:-:0:0:+:+:0:-:-:0:0:0:0:0:0:0:-:-:-:-,+:-:-:-:-	1	B4AA04638219B34F5EDC8FEB7EE92076	◌t ◌ɬ ◌ˀ
tɬː	t̪ɬ̪ː|tɬː	0:-:-:-:-,+:+:-:-,+:-,+:-:-:-:-:-,+:-:0:0:+:+:0:-:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-	1	FF7F9EBD7781250381A88C736481AA6E	◌t ◌ɬ ◌ː
tɬ̪ʼ	t̪ɬ̪’	0:-:-:-:-:+:-:-,+:-,+:-:-:-:-:-,+:-:0:0:+:+:+:-:-:0:0:0:0:0:0:0:-:-:-:-,+:-:-,+:-:-	1	697B9161F0C9332558DC3064609A147F	◌t ◌ɬ ◌̪ ◌ʼ
tɬʼ	t̪ɬ̪’|tɬ’	0:-:-:-:-:+:-:-,+:-,+:-:-:-:-:-,+:-:0:0:+:+:0:-:-:0:0:0:0:0:0:0:-:-:-:-,+:-:-,+:-:-	11	F9A3F500E1F45C3B14AC7C5DF37EC365	◌t ◌ɬ ◌ʼ
tɬʼː	t̪ɬ̪’ː|tɬ’ː	0:-:-:-:-,+:+:-:-,+:-,+:-:-:-:-:-,+:-:0:0:+:+:0:-:-:0:0:0:0:0:0:0:-:-:-:-,+:-:-,+:-:-	1	D3F2011D2F2C176008123BF769A6C40B	◌t ◌ɬ ◌’ ◌ː
tɬ̪ʼ	t̪ɬ’	0:-:-:-:-:+:-:-,+:-,+:-:-:-:-:-,+:-:0:0:+:+:+,-:-:-:0:0:0:0:0:0:0:-:-:-:-,+:-:-,+:-:-	1	12A4D7DDDABBAEE6676C2DA4CC0C7CD2	◌t ◌ɬ ◌̪ ◌ʼ
tʃ	t̪ʃ|t̠ʃ	0:-:-:-:-:+:-:-:+:-:-:-:-:-:-:0:0:+:0:+:+:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-	1	96BC4DC700D5692D1319F4B20390CBB6	◌t ◌ʃ
tʳ	t̪ʙ	0:-:-:-:-:+:-,+:-,+:-:-,+:-:-,+:-:-:-,+:-:-:+,-:+:+:-:-:0:0:0:0:0:0:0:-,+:-:-:-:-:-:-:-	1	2D32934255FF2621FCBC8065D7C956CA	◌t ◌ʳ
t̪ʰ	t̪ʰ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:+:+:+:-:-:0:0:0:0:0:0:0:-:-:+:-:-:-:-:-	179	9EEEF6860B6442352B674A227C68B124	◌t ◌̪ ◌ʰ
tʰ	t̪ʰ|tʰ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:+:+:0:-:-:0:0:0:0:0:0:0:-:-:+:-:-:-:-:-	49	480CBF0F44AB37272F0C1FF3239975F4	◌t ◌ʰ
t̪ʰː	t̪ʰː	0:-:-:-:+:+:-:-:-:-:-:-:-:-:-:0:0:+:+:+:-:-:0:0:0:0:0:0:0:-:-:+:-:-:-:-:-	6	59A329EC02A785D9A7FB7B6C94339D38	◌t ◌̪ ◌ʰ ◌ː
t̪ʲ	t̪ʲ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:+:+:+:-:+:+:-:+:-:0:0:0:-:-:-:-:-:-:-:-	9	DE9C56A9190A6F8A5C54988BE6CE27BB	◌t ◌̪ ◌ʲ
tʲ	t̪ʲ|tʲ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:+:+:0:-:+:+:-:+:-:0:0:0:-:-:-:-:-:-:-:-	11	4C56995C69B0C476CF5306C2D03B8A30	◌t ◌ʲ
t̪ʰʲ	t̪ʲʰ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:+:+:+:-:+:+:-:+:-:0:0:0:-:-:+:-:-:-:-:-	2	FF33E256EB41085C7B84871FA6406E5B	◌t ◌̪ ◌ʰ ◌ʲ
tʲʰ	t̪ʲʰ|tʲʰ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:+:+:0:-:+:+:-:+:-:0:0:0:-:-:+:-:-:-:-:-	1	B6004E640538A24889E299387FAD2944	◌t ◌ʲ ◌ʰ
t̪ʼʲ	t̪ʲ’	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:+:+:+:-:+:+:-:+:-:0:0:0:-:-:-:+:-:+:-:-	1	AE9DD8B55CA92195A468D09172A811B7	◌t ◌̪ ◌’ ◌ʲ
t̪ʷ	t̪ʷ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:+:+:-:+:+:+:-:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-	12	D116E18B548AB5B17FD36D250EA1CC7E	◌t ◌̪ ◌ʷ
tʷ	t̪ʷ|tʷ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:+:+:-:+:+:0:-:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-	2	1DBF7E5CA3E10F296CDD1A2A626361D7	◌t ◌ʷ
t̪ʷʰ	t̪ʷʰ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:+:+:-:+:+:+:-:-:0:0:0:0:0:0:0:-:-:+:-:-:-:-:-	1	1174FC18E4C47D25CC01E2CA5642C6A0	◌t ◌̪ ◌ʷ ◌ʰ
tʷʰ	t̪ʷʰ|tʷʰ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:+:+:-:+:+:0:-:-:0:0:0:0:0:0:0:-:-:+:-:-:-:-:-	1	FADCAD8C1CA90B00A4C970DD5EFAEA4E	◌t ◌ʷ ◌ʰ
t̪ʲʷ	t̪ʷʲ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:+:+:-:+:+:+:-:+:+:-:+:-:0:0:0:-:-:-:-:-:-:-:-	1	24B85A994C2C2983D31FE44833C66404	◌t ◌̪ ◌ʲ ◌ʷ
t̪ʲʷʰ	t̪ʷʲʰ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:+:+:-:+:+:+:-:+:+:-:+:-:0:0:0:-:-:+:-:-:-:-:-	1	1CE37010928188CAE9AE3D7564D52679	◌t ◌̪ ◌ʲ ◌ʷ ◌ʰ
t̪ʼʲʷ	t̪ʷʲ’	0:-:-:-:-:+:-:-:-:-:-:-:-:-:+:+:-:+:+:+:-:+:+:-:+:-:0:0:0:-:-:-:+:-:+:-:-	1	C508A49C79B103DAEC5387DD745D6E4E	◌t ◌̪ ◌’ ◌ʲ ◌ʷ
t̪ʼʷ	t̪ʷ’	0:-:-:-:-:+:-:-:-:-:-:-:-:-:+:+:-:+:+:+:-:-:0:0:0:0:0:0:0:-:-:-:+:-:+:-:-	1	00120653D80C0B4D1BAE44259B166996	◌t ◌̪ ◌’ ◌ʷ
t̪ˀ	t̪ˀ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:+:+:+:-:-:0:0:0:0:0:0:0:-:-:-:+:-:-:-:-	1	42E4D48947230480B505C614BA9C96E6	◌t ◌̪ ◌ˀ
tˀ	t̪ˀ|tˀ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:+:+:0:-:-:0:0:0:0:0:0:0:-:-:-:+:-:-:-:-	2	045D35782E57B236E323A7E0AF1CC127	◌t ◌ˀ
t̪ː	t̪ː	0:-:-:-:+:+:-:-:-:-:-:-:-:-:-:0:0:+:+:+:-:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-	28	51CBFDAE8C04E0CE821EA819E23EEE42	◌t ◌̪ ◌ː
tː	t̪ː|tː	0:-:-:-:+:+:-:-:-:-:-:-:-:-:-:0:0:+:+:0:-:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-	2	FC1180C6A74948C0E4A4D9714C6E4B4E	◌t ◌ː
t̪ˠ	t̪ˠ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:+:+:+:-:+:+:-:-:-:0:0:0:-:-:-:-:-:-:-:-	1	808DF8664AD171E3E643FB21871DFDA1	◌t ◌̪ ◌ˠ
t̪ˠʰ	t̪ˠʰ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:+:+:+:-:+:+:-:-:-:0:0:0:-:-:+:-:-:-:-:-	2	DF448B7B2AEAADF0D5F2B03DFE599F2C	◌t ◌̪ ◌ˠ ◌ʰ
tˠʰ	t̪ˠʰ|tˠʰ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:+:+:0:-:+:+:-:-:-:0:0:0:-:-:+:-:-:-:-:-	1	782FD89EC2FE2C4103F3842E130902EA	◌t ◌ˠ ◌ʰ
t̪ˤ	t̪ˤ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:+:+:+:-:-:0:0:0:0:0:+:-:-:-:-:-:-:-:-:-	6	26C568F44E1EA71E8D37E7C8B8AF1AEE	◌t ◌̪ ◌ˤ
tˤ	t̪ˤ|tˤ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:+:+:0:-:-:0:0:0:0:0:+:-:-:-:-:-:-:-:-:-	1	7534875EFCBC77056429B6CF4D21064C	◌t ◌ˤ
t̪ˤʰ	t̪ˤʰ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:+:+:+:-:-:0:0:0:0:0:+:-:-:-:+:-:-:-:-:-	1	8F96F83FCDD5B62F8440BB7F54AFE417	◌t ◌̪ ◌ˤ ◌ʰ
t̪ˤː	t̪ˤː	0:-:-:-:+:+:-:-:-:-:-:-:-:-:-:0:0:+:+:+:-:-:0:0:0:0:0:+:-:-:-:-:-:-:-:-:-	1	75E5E962453B64EF9D816C2BBD771852	◌t ◌̪ ◌ˤ ◌ː
t̪ʼˤ	t̪ˤ’	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:+:+:+:-:-:0:0:0:0:0:+:-:-:-:-:+:-:+:-:-	1	7116DBE8054392BD0ABBC1D4040C4228	◌t ◌̪ ◌’ ◌ˤ
t̪̙ˤ	t̪̙ˤ	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:+:+:+:-:-:0:0:0:0:0:+:-:-:-:-:-:-:-:-:-	1	567E8B374BCEFC2D29B28254B2051DA9	◌t ◌̪ ◌̙ ◌ˤ
t̪̰	t̪̰	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:+:+:+:-:-:0:0:0:0:0:0:0:+:-:-:+:-:-:-:-	3	C7F6812829A42850C0B92AD5B0D81443	◌t ◌̪ ◌̰
t̪̺	t̪̺	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:+:+:-:-:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-	8	7936CAAAA54EE935B64C664177740A51	◌t ◌̪ ◌̺
t̪̻	t̪̻	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:+:+:+:-:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-	1	FF7F6B144CFA0100B62CEEB86A734CB6	◌t ◌̪ ◌̻
ts̪̻	t̪̻s̪̻	0:-:-:-:-:+:-:-:+:-:-:-:-:-:-:0:0:+:+:+:+:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-	2	87D2D703593F46911FB76CE78C1C62D0	◌t ◌s ◌̪ ◌̻
t̪͈	t̪͈	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:+:+:+:-:-:0:0:0:0:0:0:0:-:-:-:-:+:-:-:-	44	89A340AEACAE3E13C4C107E78C764D2C	◌t ◌̪ ◌͈
t̪̚	t̪͉	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:+:+:+:-:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-	43	290A39B08F69B6536F4B90E98F66EFF9	◌t ◌̪ ◌̚
tθ	t̪θ	0:-:-:-:-:+:-:-:+:-:-:-:-:-:-:0:0:+:+:+:-:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-	5	7A0ED7FE7FB48CEC13BE1C677E37C1D1	◌t ◌θ
tθʰ	t̪θʰ	0:-:-:-:-:+:-:-:+:-:-:-:-:-:-:0:0:+:+:+:-:-:0:0:0:0:0:0:0:-:-:+:-:-:-:-:-	4	290775FE995F61D2C7436F992EDBB34F	◌t ◌θ ◌ʰ
tθ	t̪θ̪	0:-:-:-:-:+:-:-:+:-:-:-:-:-:-:0:0:+:+:+:-:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-	1	E5C69EE2570F7FB89F8DEC9665D91AF8	◌t ◌θ
tθʼ	t̪θ’	0:-:-:-:-:+:-:-:+:-:-:-:-:-:-:0:0:+:+:+:-:-:0:0:0:0:0:0:0:-:-:-:+:-:+:-:-	5	D1454D456E0C9686D077A4F36DAF781E	◌t ◌θ ◌’
t̪ʼ	t̪’	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:+:+:+:-:-:0:0:0:0:0:0:0:-:-:-:+:-:+:-:-	51	D3867260AB7CFE5A579FD7E8ACD31024	◌t ◌̪ ◌ʼ
t̪ʼkxʼ	t̪’kx’	0:-:-:-:-:+:-:-:+:-:-:-:-:-:-:0:0:+:+:+:-:+:+:-:-:-:0:0:0:-:-:-:+:-:+:-:-	1	AFC473D1E60A87B5C7C5F2AD28E1D551	◌t ◌̪ ◌ʼ ◌k ◌x ◌’
tʼ	t̪’|t’	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:+:+:0:-:-:0:0:0:0:0:0:0:-:-:-:+:-:+:-:-	24	BB41F6FA01CC80A03310AFA170ECCCA2	◌t ◌ʼ
t̪ʼː	t̪’ː	0:-:-:-:+:+:-:-:-:-:-:-:-:-:-:0:0:+:+:+:-:-:0:0:0:0:0:0:0:-:-:-:+:-:+:-:-	1	23039E08A554E0F6D9F09688CB3D6B2D	◌t ◌̪ ◌’ ◌ː
t̰	t̰	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:+:+:-:-:-:0:0:0:0:0:0:0:+:-:-:+:-:-:-:-	12	641796D23D5C33828E2EA3666E9DBD89	◌t ◌̰
ts̰	t̰s̰	0:-:-:-:-:+:-:-:+:-:-:-:-:-:-:0:0:+:+:-:+:-:0:0:0:0:0:0:0:+:-:-:+:-:-:-:-	1	145A1E93FF1D3277E6CBC682ACDFC10D	◌t ◌s ◌̰
t̺	t̺	0:-:-:-:-:+:-:-:-:-:-:-:-:-:-:0:0:+:+:-:-:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-	117	3D547FBDD249CB4EAAC805F63665EB99	◌t ◌̺
ts̺	t̺s̺	0:-:-:-:-:+:-:-:+:-:-:-:-:-:-:0:0:+:+:-:+:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-	13	C6FAEC5142C263115CD52B0C7B9211C8	◌t ◌s ◌̺
ts̺ʰ	t̺s̺ʰ	0:-:-:-:-:+:-:-:+:-:-:-:-:-:-:0:0:+:+:-:+:-:0:0:0:0:0:0:0:-:-:+:-:-:-:-:-	7	C3545C8811ECE83A38B5CE1F521806AE	◌t ◌s ◌̺ ◌ʰ
ts̺ː	t̺s̺ː	0:-:-:-:+:+:-:-:+:-:-:-:-:-:-:0:0:+:+:-:+:-:0:0:0:0:0:0:0:-:-:-:-:-:-:-:-	4	2A0520CA189DDF1ED2ECCEF26E4DCCE6	◌t ◌s ◌̺ ◌ː
ts̺ʼ	t̺s̺’	0:-:-:-:-:+:-:-:+:-:-:-:-:-:-:0:0:+:+:-:+:-:0:0:0:0:0:0:0:-:-:-:+:-:+:-:-	9	41C7ECF3863847DA82528053F5A89C2A	◌t ◌s ◌̺ ◌’
tɕ̺	t̺ɕ̺	0:-:-:-:-:+:-:-,+:-,+:-:-:-:-:-:-:0:0:+:+:-:-,+:-,+:+:-:+:-:0:0:0:-:-:-:-:-:-:-:-	1	174714704B5002EC15EB118BEF93E869	◌t ◌ɕ ◌̺
