BIPA_GRAPHEME	CLTS_NAME	GENERATED	EXPLICIT	GRAPHEME	SYMBOLS	URL	LATEX	FEATURES	SOUND	IMAGE	COUNT	NOTE
ɴ̥ʷː	labialized long devoiced voiced uvular nasal consonant	+	+	ɴ̥ʷː	◌ɴ ◌̥ ◌ʷ ◌ː		*\textscn\super w\textlengthmark	uvular, labial:nasal:−voice +nasal				
ɴ̥ː	long devoiced voiced uvular nasal consonant	+	+	ɴ̥ː	◌ɴ ◌̥ ◌ː		*\textscn\textlengthmark	uvular:nasal:−voice +nasal				
ɴ̩̥	syllabic devoiced voiced uvular nasal consonant	+	+	ɴ̥̩	◌ɴ ◌̩ ◌̥		\textipa{\s{ *\textscn}}	uvular:nasal:−voice +nasal +syllabic				
ɴ̩̥ʲ	syllabic palatalized devoiced voiced uvular nasal consonant	+	+	ɴ̥̩ʲ	◌ɴ ◌̩ ◌̥ ◌ʲ		\textipa{\s{ *\textscn}}\super j	uvular, palatal:nasal:−voice +nasal +syllabic				
ɴ̩̥ʲː	syllabic palatalized long devoiced voiced uvular nasal consonant	+	+	ɴ̥̩ʲː	◌ɴ ◌̩ ◌̥ ◌ʲ ◌ː		\textipa{\s{ *\textscn}}\super j\textlengthmark	uvular, palatal:nasal:−voice +nasal +syllabic				
ɴ̩̥ʷ	syllabic labialized devoiced voiced uvular nasal consonant	+	+	ɴ̥̩ʷ	◌ɴ ◌̩ ◌̥ ◌ʷ		\textipa{\s{ *\textscn}}\super w	uvular, labial:nasal:−voice +nasal +syllabic				
ɴ̩̥ʷː	syllabic labialized long devoiced voiced uvular nasal consonant	+	+	ɴ̥̩ʷː	◌ɴ ◌̩ ◌̥ ◌ʷ ◌ː		\textipa{\s{ *\textscn}}\super w\textlengthmark	uvular, labial:nasal:−voice +nasal +syllabic				
ɴ̩̥ː	syllabic long devoiced voiced uvular nasal consonant	+	+	ɴ̥̩ː	◌ɴ ◌̩ ◌̥ ◌ː		\textipa{\s{ *\textscn}}\textlengthmark	uvular:nasal:−voice +nasal +syllabic				
ɴ̩	syllabic voiced uvular nasal consonant		+	ɴ̩	◌ɴ ◌̩		\textipa{\s{\textscn}}	uvular:nasal:+voice +nasal +syllabic				
ɴ̩ʲ	syllabic palatalized voiced uvular nasal consonant	+	+	ɴ̩ʲ	◌ɴ ◌̩ ◌ʲ		\textipa{\s{\textscn}}\super j	uvular, palatal:nasal:+voice +nasal +syllabic				
ɴ̩ʲː	syllabic palatalized long voiced uvular nasal consonant	+	+	ɴ̩ʲː	◌ɴ ◌̩ ◌ʲ ◌ː		\textipa{\s{\textscn}}\super j\textlengthmark	uvular, palatal:nasal:+voice +nasal +syllabic				
ɴ̩ʷ	syllabic labialized voiced uvular nasal consonant	+	+	ɴ̩ʷ	◌ɴ ◌̩ ◌ʷ		\textipa{\s{\textscn}}\super w	uvular, labial:nasal:+voice +nasal +syllabic				
ɴ̩ʷː	syllabic labialized long voiced uvular nasal consonant	+	+	ɴ̩ʷː	◌ɴ ◌̩ ◌ʷ ◌ː		\textipa{\s{\textscn}}\super w\textlengthmark	uvular, labial:nasal:+voice +nasal +syllabic				
ɴ̩ː	syllabic long voiced uvular nasal consonant	+	+	ɴ̩ː	◌ɴ ◌̩ ◌ː		\textipa{\s{\textscn}}\textlengthmark	uvular:nasal:+voice +nasal +syllabic				
ɵ	rounded close-mid central vowel		+	ɵ	◌ɵ		\textbaro	empty:vowel:−high −low +back +round +voice −nasal −spread glottis −constricted glottis				
ɵː	long rounded close-mid central vowel		+	ɵː	◌ɵ ◌ː		\textbaro\textlengthmark	empty:vowel:−high −low +back +round +voice −nasal −spread glottis −constricted glottis				
ɵ̃	nasalized rounded close-mid central vowel		+	ɵ̃	◌ɵ ◌̃		\textipa{\~\textbaro}	empty:vowel:−high −low +back +round +voice +nasal −spread glottis −constricted glottis				
ɵ̃ː	long nasalized rounded close-mid central vowel		+	ɵ̃ː	◌ɵ ◌̃ ◌ː		\textipa{\~\textbaro}\textlengthmark	empty:vowel:−high −low +back +round +voice +nasal −spread glottis −constricted glottis				
ɵ̥̃	nasalized devoiced rounded close-mid central vowel	+	+	ɵ̥̃	◌ɵ ◌̥ ◌̃		*\textipa{\~\textbaro}	empty:vowel:−high −low +back +round −voice +nasal −spread glottis −constricted glottis				
ɵ̥̃ː	long nasalized devoiced rounded close-mid central vowel	+	+	ɵ̥̃ː	◌ɵ ◌̥ ◌̃ ◌ː		*\textipa{\~\textbaro}\textlengthmark	empty:vowel:−high −low +back +round −voice +nasal −spread glottis −constricted glottis				
ɵ̥	devoiced rounded close-mid central vowel	+	+	ɵ̥	◌ɵ ◌̥		*\textbaro	empty:vowel:−high −low +back +round −voice −nasal −spread glottis −constricted glottis				
ɵ̥ː	long devoiced rounded close-mid central vowel	+	+	ɵ̥ː	◌ɵ ◌̥ ◌ː		*\textbaro\textlengthmark	empty:vowel:−high −low +back +round −voice −nasal −spread glottis −constricted glottis				
ɵ̯	non-syllabic rounded close-mid central vowel	+	+	ɵ̯	◌ɵ ◌̯		\textroundcap{\textbaro}	empty:vowel:−high −low +back +round +voice −nasal −spread glottis −constricted glottis				
ɵ̯ː	long non-syllabic rounded close-mid central vowel	+	+	ɵ̯ː	◌ɵ ◌̯ ◌ː		\textroundcap{\textbaro}\textlengthmark	empty:vowel:−high −low +back +round +voice −nasal −spread glottis −constricted glottis				
ɵ̯̃	non-syllabic nasalized rounded close-mid central vowel	+	+	ɵ̯̃	◌ɵ ◌̯ ◌̃		\textipa{\~\textroundcap{\textbaro}}	empty:vowel:−high −low +back +round +voice +nasal −spread glottis −constricted glottis				
ɵ̯̃ː	long non-syllabic nasalized rounded close-mid central vowel	+	+	ɵ̯̃ː	◌ɵ ◌̯ ◌̃ ◌ː		\textipa{\~\textroundcap{\textbaro}}\textlengthmark	empty:vowel:−high −low +back +round +voice +nasal −spread glottis −constricted glottis				
ɵ̥̯̃	non-syllabic nasalized devoiced rounded close-mid central vowel	+	+	ɵ̯̥̃	◌ɵ ◌̥ ◌̯ ◌̃		*\textipa{\~\textroundcap{\textbaro}}	empty:vowel:−high −low +back +round −voice +nasal −spread glottis −constricted glottis				
ɵ̥̯̃ː	long non-syllabic nasalized devoiced rounded close-mid central vowel	+	+	ɵ̯̥̃ː	◌ɵ ◌̥ ◌̯ ◌̃ ◌ː		*\textipa{\~\textroundcap{\textbaro}}\textlengthmark	empty:vowel:−high −low +back +round −voice +nasal −spread glottis −constricted glottis				
ɵ̥̯	non-syllabic devoiced rounded close-mid central vowel	+	+	ɵ̯̥	◌ɵ ◌̥ ◌̯		*\textroundcap{\textbaro}	empty:vowel:−high −low +back +round −voice −nasal −spread glottis −constricted glottis				
ɵ̥̯ː	long non-syllabic devoiced rounded close-mid central vowel	+	+	ɵ̯̥ː	◌ɵ ◌̥ ◌̯ ◌ː		*\textroundcap{\textbaro}\textlengthmark	empty:vowel:−high −low +back +round −voice −nasal −spread glottis −constricted glottis				
ɶ	rounded open front vowel		+	ɶ	◌ɶ		\textscoelig	empty:vowel:−high +low −back +round +voice −nasal −spread glottis −constricted glottis				
ɶː	long rounded open front vowel		+	ɶː	◌ɶ ◌ː		\textscoelig\textlengthmark	empty:vowel:−high +low −back +round +voice −nasal −spread glottis −constricted glottis				
ɶ̃	nasalized rounded open front vowel		+	ɶ̃	◌ɶ ◌̃		\textipa{\~\textscoelig}	empty:vowel:−high +low −back +round +voice +nasal −spread glottis −constricted glottis				
ɶ̃ː	long nasalized rounded open front vowel		+	ɶ̃ː	◌ɶ ◌̃ ◌ː		\textipa{\~\textscoelig}\textlengthmark	empty:vowel:−high +low −back +round +voice +nasal −spread glottis −constricted glottis				
ɶ̥̃	nasalized devoiced rounded open front vowel	+	+	ɶ̥̃	◌ɶ ◌̥ ◌̃		*\textipa{\~\textscoelig}	empty:vowel:−high +low −back +round −voice +nasal −spread glottis −constricted glottis				
ɶ̥̃ː	long nasalized devoiced rounded open front vowel	+	+	ɶ̥̃ː	◌ɶ ◌̥ ◌̃ ◌ː		*\textipa{\~\textscoelig}\textlengthmark	empty:vowel:−high +low −back +round −voice +nasal −spread glottis −constricted glottis				
ɶ̥	devoiced rounded open front vowel	+	+	ɶ̥	◌ɶ ◌̥		*\textscoelig	empty:vowel:−high +low −back +round −voice −nasal −spread glottis −constricted glottis				
ɶ̥ː	long devoiced rounded open front vowel	+	+	ɶ̥ː	◌ɶ ◌̥ ◌ː		*\textscoelig\textlengthmark	empty:vowel:−high +low −back +round −voice −nasal −spread glottis −constricted glottis				
ɶ̯	non-syllabic rounded open front vowel	+	+	ɶ̯	◌ɶ ◌̯		\textroundcap{\textscoelig}	empty:vowel:−high +low −back +round +voice −nasal −spread glottis −constricted glottis				
ɶ̯ː	long non-syllabic rounded open front vowel	+	+	ɶ̯ː	◌ɶ ◌̯ ◌ː		\textroundcap{\textscoelig}\textlengthmark	empty:vowel:−high +low −back +round +voice −nasal −spread glottis −constricted glottis				
ɶ̯̃	non-syllabic nasalized rounded open front vowel	+	+	ɶ̯̃	◌ɶ ◌̯ ◌̃		\textipa{\~\textroundcap{\textscoelig}}	empty:vowel:−high +low −back +round +voice +nasal −spread glottis −constricted glottis				
ɶ̯̃ː	long non-syllabic nasalized rounded open front vowel	+	+	ɶ̯̃ː	◌ɶ ◌̯ ◌̃ ◌ː		\textipa{\~\textroundcap{\textscoelig}}\textlengthmark	empty:vowel:−high +low −back +round +voice +nasal −spread glottis −constricted glottis				
ɶ̥̯̃	non-syllabic nasalized devoiced rounded open front vowel	+	+	ɶ̯̥̃	◌ɶ ◌̥ ◌̯ ◌̃		*\textipa{\~\textroundcap{\textscoelig}}	empty:vowel:−high +low −back +round −voice +nasal −spread glottis −constricted glottis				
ɶ̥̯̃ː	long non-syllabic nasalized devoiced rounded open front vowel	+	+	ɶ̯̥̃ː	◌ɶ ◌̥ ◌̯ ◌̃ ◌ː		*\textipa{\~\textroundcap{\textscoelig}}\textlengthmark	empty:vowel:−high +low −back +round −voice +nasal −spread glottis −constricted glottis				
ɶ̥̯	non-syllabic devoiced rounded open front vowel	+	+	ɶ̯̥	◌ɶ ◌̥ ◌̯		*\textroundcap{\textscoelig}	empty:vowel:−high +low −back +round −voice −nasal −spread glottis −constricted glottis				
ɶ̥̯ː	long non-syllabic devoiced rounded open front vowel	+	+	ɶ̯̥ː	◌ɶ ◌̥ ◌̯ ◌ː		*\textroundcap{\textscoelig}\textlengthmark	empty:vowel:−high +low −back +round −voice −nasal −spread glottis −constricted glottis				
ɸ	voiceless bilabial fricative consonant		+	ɸ	◌ɸ		\textipa{F}	labial:fricative:−voice				
ɸʲ	palatalized voiceless bilabial fricative consonant	+	+	ɸʲ	◌ɸ ◌ʲ		\textipa{F}\super j	labial, palatal:fricative:−voice				
ɸʲː	palatalized long voiceless bilabial fricative consonant	+	+	ɸʲː	◌ɸ ◌ʲ ◌ː		\textipa{F}\super j\textlengthmark	labial, palatal:fricative:−voice				
ɸʷ	labialized voiceless bilabial fricative consonant	+	+	ɸʷ	◌ɸ ◌ʷ		\textipa{F}\super w	labial:fricative:−voice				
ɸʷː	labialized long voiceless bilabial fricative consonant	+	+	ɸʷː	◌ɸ ◌ʷ ◌ː		\textipa{F}\super w\textlengthmark	labial:fricative:−voice				
ɸː	long voiceless bilabial fricative consonant	+	+	ɸː	◌ɸ ◌ː		\textipa{F}\textlengthmark	labial:fricative:−voice				
ɸ̩	syllabic voiceless bilabial fricative consonant	+	+	ɸ̩	◌ɸ ◌̩		\textipa{\sF}	labial:fricative:−voice +syllabic				
ɸ̩ʲ	syllabic palatalized voiceless bilabial fricative consonant	+	+	ɸ̩ʲ	◌ɸ ◌̩ ◌ʲ		\textipa{\sF}\super j	labial, palatal:fricative:−voice +syllabic				
ɸ̩ʲː	syllabic palatalized long voiceless bilabial fricative consonant	+	+	ɸ̩ʲː	◌ɸ ◌̩ ◌ʲ ◌ː		\textipa{\sF}\super j\textlengthmark	labial, palatal:fricative:−voice +syllabic				
ɸ̩ʷ	syllabic labialized voiceless bilabial fricative consonant	+	+	ɸ̩ʷ	◌ɸ ◌̩ ◌ʷ		\textipa{\sF}\super w	labial:fricative:−voice +syllabic				
ɸ̩ʷː	syllabic labialized long voiceless bilabial fricative consonant	+	+	ɸ̩ʷː	◌ɸ ◌̩ ◌ʷ ◌ː		\textipa{\sF}\super w\textlengthmark	labial:fricative:−voice +syllabic				
ɸ̩ː	syllabic long voiceless bilabial fricative consonant	+	+	ɸ̩ː	◌ɸ ◌̩ ◌ː		\textipa{\sF}\textlengthmark	labial:fricative:−voice +syllabic				
ɹ	voiced alveolar approximant consonant		+	ɹ	◌ɹ		\textturnr	alveolar:liquid:+voice −lateral				
ɹʲ	palatalized voiced alveolar approximant consonant	+	+	ɹʲ	◌ɹ ◌ʲ		\textturnr\super j	alveolar, palatal:liquid:+voice −lateral				
ɹ̠	voiced post-alveolar approximant consonant		+	ɹ̠	◌ɹ ◌̠		\textsubbar{\textturnr}	alveolar:liquid:+voice −lateral				
ɹ̠ʲ	palatalized voiced post-alveolar approximant consonant	+	+	ɹ̠ʲ	◌ɹ ◌̠ ◌ʲ		\textsubbar{\textturnr}\super j	alveolar, palatal:liquid:+voice −lateral				
ɹ̥	devoiced voiced alveolar approximant consonant	+	+	ɹ̥	◌ɹ ◌̥		*\textturnr	alveolar:liquid:−voice −lateral				
ɹ̥ʲ	palatalized devoiced voiced alveolar approximant consonant	+	+	ɹ̥ʲ	◌ɹ ◌̥ ◌ʲ		*\textturnr\super j	alveolar, palatal:liquid:−voice −lateral				
ɹ̩̥	syllabic devoiced voiced alveolar approximant consonant	+	+	ɹ̥̩	◌ɹ ◌̩ ◌̥		\textipa{\s{ *\textturnr}}	alveolar:liquid:−voice −lateral +syllabic				
ɹ̩	syllabic voiced alveolar approximant consonant		+	ɹ̩	◌ɹ ◌̩		\textipa{\s{\textturnr}}	alveolar:liquid:+voice −lateral +syllabic				
ɹ̪	voiced dental approximant consonant		+	ɹ̪	◌ɹ ◌̪		\textsubbridge{\textturnr}	dental:liquid:+voice −lateral				
ɹ̪ʲ	palatalized voiced dental approximant consonant	+	+	ɹ̪ʲ	◌ɹ ◌̪ ◌ʲ		\textsubbridge{\textturnr}\super j	dental, palatal:liquid:+voice −lateral				
ɺ	voiced alveolar lateral tap consonant		+	ɺ	◌ɺ		\textturnlonglegr	alveolar:liquid:+voice +lateral				
ɺʲ	palatalized voiced alveolar lateral tap consonant	+	+	ɺʲ	◌ɺ ◌ʲ		\textturnlonglegr\super j	alveolar, palatal:liquid:+voice +lateral				
ɺ̠	retracted voiced alveolar lateral tap consonant	+	+	ɺ̠	◌ɺ ◌̠		\textsubbar{\textturnlonglegr}	alveolar:liquid:+voice +lateral				
ɺ̠ʲ	retracted palatalized voiced alveolar lateral tap consonant	+	+	ɺ̠ʲ	◌ɺ ◌̠ ◌ʲ		\textsubbar{\textturnlonglegr}\super j	alveolar, palatal:liquid:+voice +lateral				
ɺ̥	devoiced voiced alveolar lateral tap consonant	+	+	ɺ̥	◌ɺ ◌̥		*\textturnlonglegr	alveolar:liquid:−voice +lateral				
ɺ̥ʲ	palatalized devoiced voiced alveolar lateral tap consonant	+	+	ɺ̥ʲ	◌ɺ ◌̥ ◌ʲ		*\textturnlonglegr\super j	alveolar, palatal:liquid:−voice +lateral				
ɺ̩̥	syllabic devoiced voiced alveolar lateral tap consonant	+	+	ɺ̥̩	◌ɺ ◌̩ ◌̥		\textipa{\s{ *\textturnlonglegr}}	alveolar:liquid:−voice +lateral +syllabic				
ɺ̩	syllabic voiced alveolar lateral tap consonant	+	+	ɺ̩	◌ɺ ◌̩		\textipa{\s{\textturnlonglegr}}	alveolar:liquid:+voice +lateral +syllabic				
ɺ̪̪	voiced dental lateral tap consonant		+	ɺ̪	◌ɺ ◌̪ ◌̪		\textsubbridge{\textturnlonglegr}	dental:liquid:+voice +lateral				
ɺ̪̪ʲ	palatalized voiced dental lateral tap consonant	+	+	ɺ̪ʲ	◌ɺ ◌̪ ◌̪ ◌ʲ		\textsubbridge{\textturnlonglegr}\super j	dental, palatal:liquid:+voice +lateral				
ɻ	voiced retroflex approximant consonant		+	ɻ	◌ɻ		\textturnrrtail	retroflex:liquid:+voice −lateral				
ɻʲ	palatalized voiced retroflex approximant consonant	+	+	ɻʲ	◌ɻ ◌ʲ		\textturnrrtail\super j	retroflex, palatal:liquid:+voice −lateral				
ɻ̥	voiceless retroflex approximant consonant		+	ɻ̥	◌ɻ ◌̥		*\textturnrrtail	retroflex:liquid:−voice −lateral				
ɻ̥ʲ	palatalized voiceless retroflex approximant consonant	+	+	ɻ̥ʲ	◌ɻ ◌̥ ◌ʲ		*\textturnrrtail\super j	retroflex, palatal:liquid:−voice −lateral				
ɻ̩̥	syllabic devoiced voiced retroflex approximant consonant	+	+	ɻ̥̩	◌ɻ ◌̩ ◌̥		\textipa{\s{ *\textturnrrtail}}	retroflex:liquid:−voice −lateral +syllabic				
ɻ̩	syllabic voiced retroflex approximant consonant	+	+	ɻ̩	◌ɻ ◌̩		\textipa{\s{\textturnrrtail}}	retroflex:liquid:+voice −lateral +syllabic				
ɽ	voiced retroflex tap consonant		+	ɽ	◌ɽ		\textrtailr	retroflex:liquid:+voice −lateral				
ɽʲ	palatalized voiced retroflex tap consonant	+	+	ɽʲ	◌ɽ ◌ʲ		\textrtailr\super j	retroflex, palatal:liquid:+voice −lateral				
ɽ̥	devoiced voiced retroflex tap consonant	+	+	ɽ̥	◌ɽ ◌̥		*\textrtailr	retroflex:liquid:−voice −lateral				
ɽ̥ʲ	palatalized devoiced voiced retroflex tap consonant	+	+	ɽ̥ʲ	◌ɽ ◌̥ ◌ʲ		*\textrtailr\super j	retroflex, palatal:liquid:−voice −lateral				
ɽ̩̥	syllabic devoiced voiced retroflex tap consonant	+	+	ɽ̥̩	◌ɽ ◌̩ ◌̥		\textipa{\s{ *\textrtailr}}	retroflex:liquid:−voice −lateral +syllabic				
ɽ̩	syllabic voiced retroflex tap consonant	+	+	ɽ̩	◌ɽ ◌̩		\textipa{\s{\textrtailr}}	retroflex:liquid:+voice −lateral +syllabic				
ɾ	voiced alveolar tap consonant		+	ɾ	◌ɾ		\textfishhookr	alveolar:liquid:+voice −lateral				
ɾʲ	palatalized voiced alveolar tap consonant	+	+	ɾʲ	◌ɾ ◌ʲ		\textfishhookr\super j	alveolar, palatal:liquid:+voice −lateral				
ɾ̠	retracted voiced alveolar tap consonant	+	+	ɾ̠	◌ɾ ◌̠		\textsubbar{\textfishhookr}	alveolar:liquid:+voice −lateral				
ɾ̠ʲ	retracted palatalized voiced alveolar tap consonant	+	+	ɾ̠ʲ	◌ɾ ◌̠ ◌ʲ		\textsubbar{\textfishhookr}\super j	alveolar, palatal:liquid:+voice −lateral				
ɾ̥	devoiced voiced alveolar tap consonant		+	ɾ̥	◌ɾ ◌̥		*\textfishhookr	alveolar:liquid:−voice −lateral				
ɾ̥ʲ	palatalized devoiced voiced alveolar tap consonant	+	+	ɾ̥ʲ	◌ɾ ◌̥ ◌ʲ		*\textfishhookr\super j	alveolar, palatal:liquid:−voice −lateral				
ɾ̩̥	syllabic devoiced voiced alveolar tap consonant	+	+	ɾ̥̩	◌ɾ ◌̩ ◌̥		\textipa{\s{ *\textfishhookr}}	alveolar:liquid:−voice −lateral +syllabic				
ɾ̩	syllabic voiced alveolar tap consonant	+	+	ɾ̩	◌ɾ ◌̩		\textipa{\s{\textfishhookr}}	alveolar:liquid:+voice −lateral +syllabic				
ɾ̪	voiced dental tap consonant		+	ɾ̪	◌ɾ ◌̪		\textsubbridge{\textfishhookr}	alveolar:liquid:+voice −lateral				
ɾ̪ʲ	palatalized voiced dental tap consonant	+	+	ɾ̪ʲ	◌ɾ ◌̪ ◌ʲ		\textsubbridge{\textfishhookr}\super j	alveolar, palatal:liquid:+voice −lateral				
ʀ	voiced uvular trill consonant		+	ʀ	◌ʀ		\textscr	uvular:liquid:+voice −lateral				
ʀʲ	palatalized voiced uvular trill consonant	+	+	ʀʲ	◌ʀ ◌ʲ		\textscr\super j	uvular, palatal:liquid:+voice −lateral				
ʀ̥	devoiced voiced uvular trill consonant		+	ʀ̥	◌ʀ ◌̥		*\textscr	uvular:liquid:−voice −lateral				
ʀ̥ʲ	palatalized devoiced voiced uvular trill consonant	+	+	ʀ̥ʲ	◌ʀ ◌̥ ◌ʲ		*\textscr\super j	uvular, palatal:liquid:−voice −lateral				
ʀ̩̥	syllabic devoiced voiced uvular trill consonant	+	+	ʀ̥̩	◌ʀ ◌̩ ◌̥		\textipa{\s{ *\textscr}}	uvular:liquid:−voice −lateral +syllabic				
ʀ̩	syllabic voiced uvular trill consonant	+	+	ʀ̩	◌ʀ ◌̩		\textipa{\s{\textscr}}	uvular:liquid:+voice −lateral +syllabic				
ʁ	voiced uvular fricative consonant		+	ʁ	◌ʁ		\textipa{K}	uvular:fricative:+voice				
ʁʲ	palatalized voiced uvular fricative consonant	+	+	ʁʲ	◌ʁ ◌ʲ		\textipa{K}\super j	uvular, palatal:fricative:+voice				
ʁʲː	palatalized long voiced uvular fricative consonant	+	+	ʁʲː	◌ʁ ◌ʲ ◌ː		\textipa{K}\super j\textlengthmark	uvular, palatal:fricative:+voice				
ʁʷ	labialized voiced uvular fricative consonant	+	+	ʁʷ	◌ʁ ◌ʷ		\textipa{K}\super w	uvular, labial:fricative:+voice				
ʁʷː	labialized long voiced uvular fricative consonant	+	+	ʁʷː	◌ʁ ◌ʷ ◌ː		\textipa{K}\super w\textlengthmark	uvular, labial:fricative:+voice				
ʁː	long voiced uvular fricative consonant	+	+	ʁː	◌ʁ ◌ː		\textipa{K}\textlengthmark	uvular:fricative:+voice				
ʁ̩	syllabic voiced uvular fricative consonant	+	+	ʁ̩	◌ʁ ◌̩		\textipa{\sK}	uvular:fricative:+voice +syllabic				
ʁ̩ʲ	syllabic palatalized voiced uvular fricative consonant	+	+	ʁ̩ʲ	◌ʁ ◌̩ ◌ʲ		\textipa{\sK}\super j	uvular, palatal:fricative:+voice +syllabic				
ʁ̩ʲː	syllabic palatalized long voiced uvular fricative consonant	+	+	ʁ̩ʲː	◌ʁ ◌̩ ◌ʲ ◌ː		\textipa{\sK}\super j\textlengthmark	uvular, palatal:fricative:+voice +syllabic				
ʁ̩ʷ	syllabic labialized voiced uvular fricative consonant	+	+	ʁ̩ʷ	◌ʁ ◌̩ ◌ʷ		\textipa{\sK}\super w	uvular, labial:fricative:+voice +syllabic				
ʁ̩ʷː	syllabic labialized long voiced uvular fricative consonant	+	+	ʁ̩ʷː	◌ʁ ◌̩ ◌ʷ ◌ː		\textipa{\sK}\super w\textlengthmark	uvular, labial:fricative:+voice +syllabic				
ʁ̩ː	syllabic long voiced uvular fricative consonant	+	+	ʁ̩ː	◌ʁ ◌̩ ◌ː		\textipa{\sK}\textlengthmark	uvular:fricative:+voice +syllabic				
ʂ	voiceless retroflex sibilant fricative consonant		+	ʂ	◌ʂ		\textrtails	retroflex:fricative:−voice				
ʂʲ	palatalized voiceless retroflex sibilant fricative consonant	+	+	ʂʲ	◌ʂ ◌ʲ		\textrtails\super j	retroflex, palatal:fricative:−voice				
ʂʲː	palatalized long voiceless retroflex sibilant fricative consonant	+	+	ʂʲː	◌ʂ ◌ʲ ◌ː		\textrtails\super j\textlengthmark	retroflex, palatal:fricative:−voice				
ʂʷ	labialized voiceless retroflex sibilant fricative consonant	+	+	ʂʷ	◌ʂ ◌ʷ		\textrtails\super w	retroflex, labial:fricative:−voice				
ʂʷː	labialized long voiceless retroflex sibilant fricative consonant	+	+	ʂʷː	◌ʂ ◌ʷ ◌ː		\textrtails\super w\textlengthmark	retroflex, labial:fricative:−voice				
ʂː	long voiceless retroflex sibilant fricative consonant	+	+	ʂː	◌ʂ ◌ː		\textrtails\textlengthmark	retroflex:fricative:−voice				
ʂ̩	syllabic voiceless retroflex sibilant fricative consonant	+	+	ʂ̩	◌ʂ ◌̩		\textipa{\s{\textrtails}}	retroflex:fricative:−voice +syllabic				
ʂ̩ʲ	syllabic palatalized voiceless retroflex sibilant fricative consonant	+	+	ʂ̩ʲ	◌ʂ ◌̩ ◌ʲ		\textipa{\s{\textrtails}}\super j	retroflex, palatal:fricative:−voice +syllabic				
ʂ̩ʲː	syllabic palatalized long voiceless retroflex sibilant fricative consonant	+	+	ʂ̩ʲː	◌ʂ ◌̩ ◌ʲ ◌ː		\textipa{\s{\textrtails}}\super j\textlengthmark	retroflex, palatal:fricative:−voice +syllabic				
ʂ̩ʷ	syllabic labialized voiceless retroflex sibilant fricative consonant	+	+	ʂ̩ʷ	◌ʂ ◌̩ ◌ʷ		\textipa{\s{\textrtails}}\super w	retroflex, labial:fricative:−voice +syllabic				
ʂ̩ʷː	syllabic labialized long voiceless retroflex sibilant fricative consonant	+	+	ʂ̩ʷː	◌ʂ ◌̩ ◌ʷ ◌ː		\textipa{\s{\textrtails}}\super w\textlengthmark	retroflex, labial:fricative:−voice +syllabic				
ʂ̩ː	syllabic long voiceless retroflex sibilant fricative consonant	+	+	ʂ̩ː	◌ʂ ◌̩ ◌ː		\textipa{\s{\textrtails}}\textlengthmark	retroflex:fricative:−voice +syllabic				
ʃ	voiceless post-alveolar sibilant fricative consonant		+	ʃ	◌ʃ		\textipa{S}	palatoalveolar:fricative:−voice				
ʃʲ	palatalized voiceless post-alveolar sibilant fricative consonant		+	ʃʲ	◌ʃ ◌ʲ		\textipa{S}\super j	palatoalveolar, palatal:fricative:−voice				
ʃʲː	palatalized long voiceless post-alveolar sibilant fricative consonant	+	+	ʃʲː	◌ʃ ◌ʲ ◌ː		\textipa{S}\super j\textlengthmark	palatoalveolar, palatal:fricative:−voice				
ʃʷ	labialized voiceless post-alveolar sibilant fricative consonant	+	+	ʃʷ	◌ʃ ◌ʷ		\textipa{S}\super w	palatoalveolar, labial:fricative:−voice				
ʃʷː	labialized long voiceless post-alveolar sibilant fricative consonant	+	+	ʃʷː	◌ʃ ◌ʷ ◌ː		\textipa{S}\super w\textlengthmark	palatoalveolar, labial:fricative:−voice				
ʃː	long voiceless post-alveolar sibilant fricative consonant	+	+	ʃː	◌ʃ ◌ː		\textipa{S}\textlengthmark	palatoalveolar:fricative:−voice				
ʃ̩	syllabic voiceless post-alveolar sibilant fricative consonant	+	+	ʃ̩	◌ʃ ◌̩		\textipa{\sS}	palatoalveolar:fricative:−voice +syllabic				
ʃ̩ʲ	syllabic palatalized voiceless post-alveolar sibilant fricative consonant	+	+	ʃ̩ʲ	◌ʃ ◌̩ ◌ʲ		\textipa{\sS}\super j	palatoalveolar, palatal:fricative:−voice +syllabic				
ʃ̩ʲː	syllabic palatalized long voiceless post-alveolar sibilant fricative consonant	+	+	ʃ̩ʲː	◌ʃ ◌̩ ◌ʲ ◌ː		\textipa{\sS}\super j\textlengthmark	palatoalveolar, palatal:fricative:−voice +syllabic				
ʃ̩ʷ	syllabic labialized voiceless post-alveolar sibilant fricative consonant	+	+	ʃ̩ʷ	◌ʃ ◌̩ ◌ʷ		\textipa{\sS}\super w	palatoalveolar, labial:fricative:−voice +syllabic				
ʃ̩ʷː	syllabic labialized long voiceless post-alveolar sibilant fricative consonant	+	+	ʃ̩ʷː	◌ʃ ◌̩ ◌ʷ ◌ː		\textipa{\sS}\super w\textlengthmark	palatoalveolar, labial:fricative:−voice +syllabic				
ʃ̩ː	syllabic long voiceless post-alveolar sibilant fricative consonant	+	+	ʃ̩ː	◌ʃ ◌̩ ◌ː		\textipa{\sS}\textlengthmark	palatoalveolar:fricative:−voice +syllabic				
ʈ	voiceless retroflex stop consonant		+	ʈ	◌ʈ		\textrtailt	retroflex:plosive:−voice				
