BIPA_GRAPHEME	CLTS_NAME	GENERATED	EXPLICIT	GRAPHEME	SYMBOLS	URL	LATEX	FEATURES	SOUND	IMAGE	COUNT	NOTE
kʰ	aspirated voiceless velar stop consonant		+	kʰ	◌k ◌ʰ	http://eurasianphonology.info/search_exact?dialects=True&query=k%CA%B0					241	
kʰː	aspirated long voiceless velar stop consonant	+	+	kːʰ	◌k ◌ʰ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=k%CB%90%CA%B0					1	
kʲ	palatalized voiceless velar stop consonant		+	kʲ	◌k ◌ʲ	http://eurasianphonology.info/search_exact?dialects=True&query=k%CA%B2					18	
kʲʰ	palatalized aspirated voiceless velar stop consonant	+	+	kʰʲ	◌k ◌ʲ ◌ʰ	http://eurasianphonology.info/search_exact?dialects=True&query=k%CA%B0%CA%B2					5	
kʲʰ	palatalized aspirated voiceless velar stop consonant	+	+	kʲʰ	◌k ◌ʲ ◌ʰ	http://eurasianphonology.info/search_exact?dialects=True&query=k%CA%B2%CA%B0					4	
kʲʷ	palatalized labialized voiceless velar stop consonant	+	+	kʷʲ	◌k ◌ʲ ◌ʷ	http://eurasianphonology.info/search_exact?dialects=True&query=k%CA%B7%CA%B2					1	
kʲʷʰ	palatalized labialized aspirated voiceless velar stop consonant	+	+	kʰʷʲ	◌k ◌ʲ ◌ʷ ◌ʰ	http://eurasianphonology.info/search_exact?dialects=True&query=k%CA%B0%CA%B7%CA%B2					1	
kʲː	palatalized long voiceless velar stop consonant	+	+	kʲː	◌k ◌ʲ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=k%CA%B2%CB%90					1	
kʷ	labialized voiceless velar stop consonant		+	kʷ	◌k ◌ʷ	http://eurasianphonology.info/search_exact?dialects=True&query=k%CA%B7					24	
kʷʰ	labialized aspirated voiceless velar stop consonant		+	kʰʷ	◌k ◌ʷ ◌ʰ	http://eurasianphonology.info/search_exact?dialects=True&query=k%CA%B0%CA%B7					13	
kʷʰ	labialized aspirated voiceless velar stop consonant		+	kʷʰ	◌k ◌ʷ ◌ʰ	http://eurasianphonology.info/search_exact?dialects=True&query=k%CA%B7%CA%B0					7	
kʷʰː	labialized aspirated long voiceless velar stop consonant	+	+	kːʷʰ	◌k ◌ʷ ◌ʰ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=k%CB%90%CA%B7%CA%B0					1	
kʷː	labialized long voiceless velar stop consonant		+	kːʷ	◌k ◌ʷ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=k%CB%90%CA%B7					2	
kʼ	voiceless velar ejective stop consonant		+	kʼ	◌k ◌ʼ	http://eurasianphonology.info/search_exact?dialects=True&query=k%CA%BC					43	
kʼ	voiceless velar ejective stop consonant		+	k’	◌k ◌ʼ	http://eurasianphonology.info/search_exact?dialects=True&query=k%E2%80%99					2	
kʼʲ	palatalized voiceless velar ejective stop consonant	+	+	kʲʼ	◌k ◌ʼ ◌ʲ	http://eurasianphonology.info/search_exact?dialects=True&query=k%CA%B2%CA%BC					4	
kʼʲ	palatalized voiceless velar ejective stop consonant	+	+	kʼʲ	◌k ◌ʼ ◌ʲ	http://eurasianphonology.info/search_exact?dialects=True&query=k%CA%BC%CA%B2					1	
kʼʲʷ	palatalized labialized voiceless velar ejective stop consonant	+	+	kʼʷʲ	◌k ◌ʼ ◌ʲ ◌ʷ	http://eurasianphonology.info/search_exact?dialects=True&query=k%CA%BC%CA%B7%CA%B2					1	
kʼʷ	labialized voiceless velar ejective stop consonant		+	kʷʼ	◌k ◌ʼ ◌ʷ	http://eurasianphonology.info/search_exact?dialects=True&query=k%CA%B7%CA%BC					3	
kʼʷ	labialized voiceless velar ejective stop consonant		+	kʼʷ	◌k ◌ʼ ◌ʷ	http://eurasianphonology.info/search_exact?dialects=True&query=k%CA%BC%CA%B7					18	
kʼʷ	labialized voiceless velar ejective stop consonant		+	k’ʷ	◌k ◌ʼ ◌ʷ	http://eurasianphonology.info/search_exact?dialects=True&query=k%E2%80%99%CA%B7					1	
kʼʷː	labialized long voiceless velar ejective stop consonant	+	+	kʼːʷ	◌k ◌ʼ ◌ʷ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=k%CA%BC%CB%90%CA%B7					1	
kʼː	long voiceless velar ejective stop consonant	+	+	kʼː	◌k ◌ʼ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=k%CA%BC%CB%90					1	
kː	long voiceless velar stop consonant		+	kː	◌k ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=k%CB%90					7	
kˤ	pharyngealized voiceless velar stop consonant	+	+	kˤ	◌k ◌ˤ	http://eurasianphonology.info/search_exact?dialects=True&query=k%CB%A4					1	
l	voiced alveolar lateral approximant consonant		+	l	◌l	http://eurasianphonology.info/search_exact?dialects=True&query=l					337	
lʰ	aspirated voiced alveolar lateral approximant consonant	+	+	lʰ	◌l ◌ʰ	http://eurasianphonology.info/search_exact?dialects=True&query=l%CA%B0					3	
lʱ	breathy voiced alveolar lateral approximant consonant		+	lʱ	◌l ◌ʱ	http://eurasianphonology.info/search_exact?dialects=True&query=l%CA%B1					2	
lʲ	palatalized voiced alveolar lateral approximant consonant		+	(lʲ)	◌l ◌ʲ	http://eurasianphonology.info/search_exact?dialects=True&query=%28l%CA%B2%29					1	
lʲ	palatalized voiced alveolar lateral approximant consonant		+	lʲ	◌l ◌ʲ	http://eurasianphonology.info/search_exact?dialects=True&query=l%CA%B2					34	
lʲʰ	palatalized aspirated voiced alveolar lateral approximant consonant	+	+	lʲʰ	◌l ◌ʲ ◌ʰ	http://eurasianphonology.info/search_exact?dialects=True&query=l%CA%B2%CA%B0					1	
lː	long voiced alveolar lateral approximant consonant		+	lː	◌l ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=l%CB%90					4	
lˠ	velarized voiced alveolar lateral approximant consonant		+	lˠ	◌l ◌ˠ	http://eurasianphonology.info/search_exact?dialects=True&query=l%CB%A0					1	
lˠ	velarized voiced alveolar lateral approximant consonant		+	ɫ	◌l ◌ˠ	http://eurasianphonology.info/search_exact?dialects=True&query=%C9%AB					31	
lˠː	velarized long voiced alveolar lateral approximant consonant	+	+	ɫː	◌l ◌ˠ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=%C9%AB%CB%90					1	
lˤ	pharyngealized voiced alveolar lateral approximant consonant	+	+	lˤ	◌l ◌ˤ	http://eurasianphonology.info/search_exact?dialects=True&query=l%CB%A4					3	
l̠ʲ	palatalized voiced post-alveolar lateral approximant consonant		+	l̠ʲ	◌l ◌̠ ◌ʲ	http://eurasianphonology.info/search_exact?dialects=True&query=l%CC%A0%CA%B2					1	
l̥	devoiced voiced alveolar lateral approximant consonant		+	l̥	◌l ◌̥	http://eurasianphonology.info/search_exact?dialects=True&query=l%CC%A5					51	
l̥ʲ	palatalized devoiced voiced alveolar lateral approximant consonant	+	+	l̥ʲ	◌l ◌̥ ◌ʲ	http://eurasianphonology.info/search_exact?dialects=True&query=l%CC%A5%CA%B2					3	
l̥ʲː	palatalized long devoiced voiced alveolar lateral approximant consonant	+	+	l̥ʲː	◌l ◌̥ ◌ʲ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=l%CC%A5%CA%B2%CB%90					1	
l̥ː	long devoiced voiced alveolar lateral approximant consonant	+	+	l̥ː	◌l ◌̥ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=l%CC%A5%CB%90					2	
l̥ˠ	velarized devoiced voiced alveolar lateral approximant consonant	+	+	ɫ̥	◌l ◌̥ ◌ˠ	http://eurasianphonology.info/search_exact?dialects=True&query=%C9%AB%CC%A5					1	
l̩	syllabic voiced alveolar lateral approximant consonant		+	l̩	◌l ◌̩	http://eurasianphonology.info/search_exact?dialects=True&query=l%CC%A9					4	
l̪	voiced dental lateral approximant consonant		+	l̪	◌l ◌̪	http://eurasianphonology.info/search_exact?dialects=True&query=l%CC%AA					29	
l̪ʱ	breathy voiced dental lateral approximant consonant	+	+	l̪ʱ	◌l ◌̪ ◌ʱ	http://eurasianphonology.info/search_exact?dialects=True&query=l%CC%AA%CA%B1					1	
l̪ʲ	palatalized voiced dental lateral approximant consonant		+	l̪ʲ	◌l ◌̪ ◌ʲ	http://eurasianphonology.info/search_exact?dialects=True&query=l%CC%AA%CA%B2					3	
l̪ˠ	velarized voiced dental lateral approximant consonant		+	l̪ˠ	◌l ◌̪ ◌ˠ	http://eurasianphonology.info/search_exact?dialects=True&query=l%CC%AA%CB%A0					2	
l̪ˠ	velarized voiced dental lateral approximant consonant		+	ɫ̪	◌l ◌̪ ◌ˠ	http://eurasianphonology.info/search_exact?dialects=True&query=%C9%AB%CC%AA					8	
l̪̥	devoiced voiced dental lateral approximant consonant		+	l̪̊	◌l ◌̪ ◌̥	http://eurasianphonology.info/search_exact?dialects=True&query=l%CC%AA%CC%8A					1	
l̺	voiced apical alveolar lateral approximant consonant	+	+	l̺	◌l ◌̺	http://eurasianphonology.info/search_exact?dialects=True&query=l%CC%BA					15	
l̺ˠ	velarized voiced apical alveolar lateral approximant consonant	+	+	ɫ̺	◌l ◌̺ ◌ˠ	http://eurasianphonology.info/search_exact?dialects=True&query=%C9%AB%CC%BA					3	
l̻	voiced laminal alveolar lateral approximant consonant		+	l̻	◌l ◌̻	http://eurasianphonology.info/search_exact?dialects=True&query=l%CC%BB					6	
l̻ˠ	velarized voiced laminal alveolar lateral approximant consonant	+	+	ɫ̻	◌l ◌̻ ◌ˠ	http://eurasianphonology.info/search_exact?dialects=True&query=%C9%AB%CC%BB					1	
m	voiced bilabial nasal consonant		+	m	◌m	http://eurasianphonology.info/search_exact?dialects=True&query=m					441	
m	voiced bilabial nasal consonant		+	m 	◌m	http://eurasianphonology.info/search_exact?dialects=True&query=m%20					1	
mʰ	aspirated voiced bilabial nasal consonant		+	mʰ	◌m ◌ʰ	http://eurasianphonology.info/search_exact?dialects=True&query=m%CA%B0					4	
mʱ	breathy voiced bilabial nasal consonant		+	mʱ	◌m ◌ʱ	http://eurasianphonology.info/search_exact?dialects=True&query=m%CA%B1					2	
mʲ	palatalized voiced bilabial nasal consonant		+	mʲ	◌m ◌ʲ	http://eurasianphonology.info/search_exact?dialects=True&query=m%CA%B2					29	
mʲː	palatalized long voiced bilabial nasal consonant	+	+	mʲː	◌m ◌ʲ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=m%CA%B2%CB%90					1	
mʷ	labialized voiced bilabial nasal consonant		+	mʷ	◌m ◌ʷ	http://eurasianphonology.info/search_exact?dialects=True&query=m%CA%B7					2	
mː	long voiced bilabial nasal consonant		+	mː	◌m ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=m%CB%90					4	
mˠ	velarized voiced bilabial nasal consonant		+	mˠ	◌m ◌ˠ	http://eurasianphonology.info/search_exact?dialects=True&query=m%CB%A0					2	
mˤ	pharyngealized voiced bilabial nasal consonant	+	+	mˤ	◌m ◌ˤ	http://eurasianphonology.info/search_exact?dialects=True&query=m%CB%A4					5	
m̥	devoiced voiced bilabial nasal consonant		+	m̥	◌m ◌̥	http://eurasianphonology.info/search_exact?dialects=True&query=m%CC%A5					32	
m̥ʲ	palatalized devoiced voiced bilabial nasal consonant	+	+	m̥ʲ	◌m ◌̥ ◌ʲ	http://eurasianphonology.info/search_exact?dialects=True&query=m%CC%A5%CA%B2					2	
m̥ʲː	palatalized long devoiced voiced bilabial nasal consonant	+	+	m̥ʲː	◌m ◌̥ ◌ʲ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=m%CC%A5%CA%B2%CB%90					1	
m̥ː	long devoiced voiced bilabial nasal consonant	+	+	m̥ː	◌m ◌̥ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=m%CC%A5%CB%90					1	
m̩	syllabic voiced bilabial nasal consonant		+	m̩	◌m ◌̩	http://eurasianphonology.info/search_exact?dialects=True&query=m%CC%A9					6	
n	voiced alveolar nasal consonant		+	n	◌n	http://eurasianphonology.info/search_exact?dialects=True&query=n					319	
nʰ	aspirated voiced alveolar nasal consonant	+	+	nʰ	◌n ◌ʰ	http://eurasianphonology.info/search_exact?dialects=True&query=n%CA%B0					2	
nʱ	breathy voiced alveolar nasal consonant	+	+	nʱ	◌n ◌ʱ	http://eurasianphonology.info/search_exact?dialects=True&query=n%CA%B1					2	
nʲ	palatalized voiced alveolar nasal consonant		+	(nʲ)	◌n ◌ʲ	http://eurasianphonology.info/search_exact?dialects=True&query=%28n%CA%B2%29					1	
nʲ	palatalized voiced alveolar nasal consonant		+	nʲ	◌n ◌ʲ	http://eurasianphonology.info/search_exact?dialects=True&query=n%CA%B2					28	
nː	long voiced alveolar nasal consonant		+	nː	◌n ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=n%CB%90					4	
nˠ	velarized voiced alveolar nasal consonant	+	+	nˠ	◌n ◌ˠ	http://eurasianphonology.info/search_exact?dialects=True&query=n%CB%A0					1	
nˤ	pharyngealized voiced alveolar nasal consonant		+	nˤ	◌n ◌ˤ	http://eurasianphonology.info/search_exact?dialects=True&query=n%CB%A4					1	
n̠ʲ	retracted palatalized voiced alveolar nasal consonant	+	+	n̠ʲ	◌n ◌̠ ◌ʲ	http://eurasianphonology.info/search_exact?dialects=True&query=n%CC%A0%CA%B2					1	
n̥	devoiced voiced alveolar nasal consonant		+	n̥	◌n ◌̥	http://eurasianphonology.info/search_exact?dialects=True&query=n%CC%A5					29	
n̥ʲ	palatalized devoiced voiced alveolar nasal consonant	+	+	n̥ʲ	◌n ◌̥ ◌ʲ	http://eurasianphonology.info/search_exact?dialects=True&query=n%CC%A5%CA%B2					1	
n̥ʲː	palatalized long devoiced voiced alveolar nasal consonant	+	+	n̥ʲː	◌n ◌̥ ◌ʲ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=n%CC%A5%CA%B2%CB%90					1	
n̥ː	long devoiced voiced alveolar nasal consonant	+	+	n̥ː	◌n ◌̥ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=n%CC%A5%CB%90					1	
n̩	syllabic voiced alveolar nasal consonant		+	n̩	◌n ◌̩	http://eurasianphonology.info/search_exact?dialects=True&query=n%CC%A9					3	
n̪	voiced dental nasal consonant		+	n̪	◌n ◌̪	http://eurasianphonology.info/search_exact?dialects=True&query=n%CC%AA					80	
n̪ʰ	aspirated voiced dental nasal consonant	+	+	n̪ʰ	◌n ◌̪ ◌ʰ	http://eurasianphonology.info/search_exact?dialects=True&query=n%CC%AA%CA%B0					1	
n̪ʱ	breathy voiced dental nasal consonant	+	+	n̪ʱ	◌n ◌̪ ◌ʱ	http://eurasianphonology.info/search_exact?dialects=True&query=n%CC%AA%CA%B1					1	
n̪ʲ	palatalized voiced dental nasal consonant	+	+	n̪ʲ	◌n ◌̪ ◌ʲ	http://eurasianphonology.info/search_exact?dialects=True&query=n%CC%AA%CA%B2					5	
n̪ˠ	velarized voiced dental nasal consonant		+	n̪ˠ	◌n ◌̪ ◌ˠ	http://eurasianphonology.info/search_exact?dialects=True&query=n%CC%AA%CB%A0					2	
n̪̥	devoiced voiced dental nasal consonant	+	+	n̪̊	◌n ◌̪ ◌̥	http://eurasianphonology.info/search_exact?dialects=True&query=n%CC%AA%CC%8A					1	
n̪̥	devoiced voiced dental nasal consonant	+	+	n̪̥	◌n ◌̪ ◌̥	http://eurasianphonology.info/search_exact?dialects=True&query=n%CC%AA%CC%A5					1	
n̪̩	syllabic voiced dental nasal consonant	+	+	n̪̩	◌n ◌̪ ◌̩	http://eurasianphonology.info/search_exact?dialects=True&query=n%CC%AA%CC%A9					1	
n̪̺	voiced apical dental nasal consonant	+	+	n̥̪	◌n ◌̪ ◌̺	http://eurasianphonology.info/search_exact?dialects=True&query=n%CC%A5%CC%AA					1	
n̪̺	voiced apical dental nasal consonant	+	+	n̺̪	◌n ◌̪ ◌̺	http://eurasianphonology.info/search_exact?dialects=True&query=n%CC%BA%CC%AA					1	
n̺	voiced apical alveolar nasal consonant	+	+	n̺	◌n ◌̺	http://eurasianphonology.info/search_exact?dialects=True&query=n%CC%BA					30	
n̻	voiced laminal alveolar nasal consonant		+	n̻	◌n ◌̻	http://eurasianphonology.info/search_exact?dialects=True&query=n%CC%BB					11	
o	rounded close-mid back vowel		+	o	◌o	http://eurasianphonology.info/search_exact?dialects=True&query=o					249	
oa	from rounded close-mid back to unrounded open front diphthong	+	+	oa	◌o ◌a	http://eurasianphonology.info/search_exact?dialects=True&query=oa					3	
oä	from rounded close-mid back to centralized unrounded open front diphthong	+	+	oä	◌o ◌a ◌̈	http://eurasianphonology.info/search_exact?dialects=True&query=oa%CC%88					1	
oe	from rounded close-mid back to unrounded close-mid front diphthong	+	+	oe	◌o ◌e	http://eurasianphonology.info/search_exact?dialects=True&query=oe					3	
oi	from rounded close-mid back to unrounded close front diphthong	+	+	oi	◌o ◌i	http://eurasianphonology.info/search_exact?dialects=True&query=oi					16	
oi̯	from rounded close-mid back to non-syllabic unrounded close front diphthong	+	+	oi̯	◌o ◌i ◌̯	http://eurasianphonology.info/search_exact?dialects=True&query=oi%CC%AF					5	
oi̯	from rounded close-mid back to non-syllabic unrounded close front diphthong	+	+	oj	◌o ◌i ◌̯	http://eurasianphonology.info/search_exact?dialects=True&query=oj					3	
ou	from rounded close-mid back to rounded close back diphthong	+	+	ou	◌o ◌u	http://eurasianphonology.info/search_exact?dialects=True&query=ou					13	
ou̯	from rounded close-mid back to non-syllabic rounded close back diphthong	+	+	ou̯	◌o ◌u ◌̯	http://eurasianphonology.info/search_exact?dialects=True&query=ou%CC%AF					6	
ou̯	from rounded close-mid back to non-syllabic rounded close back diphthong	+	+	ow	◌o ◌u ◌̯	http://eurasianphonology.info/search_exact?dialects=True&query=ow					1	
oɑ	from rounded close-mid back to unrounded open back diphthong	+	+	oɑ	◌o ◌ɑ	http://eurasianphonology.info/search_exact?dialects=True&query=o%C9%91					1	
oɔ	from rounded close-mid back to rounded open-mid back diphthong	+	+	oɔ	◌o ◌ɔ	http://eurasianphonology.info/search_exact?dialects=True&query=o%C9%94					2	
oə	from rounded close-mid back to unrounded mid central diphthong	+	+	oə	◌o ◌ə	http://eurasianphonology.info/search_exact?dialects=True&query=o%C9%99					2	
oʊ	from rounded close-mid back to rounded near-close near-back diphthong	+	+	oʊ	◌o ◌ʊ	http://eurasianphonology.info/search_exact?dialects=True&query=o%CA%8A					1	
oʊ̃	from rounded close-mid back to nasalized rounded near-close near-back diphthong	+	+	oʊ̃	◌o ◌ʊ ◌̃	http://eurasianphonology.info/search_exact?dialects=True&query=o%CA%8A%CC%83					1	
oː	long rounded close-mid back vowel		+	oː	◌o ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=o%CB%90					112	
oːu	from long rounded close-mid back to rounded close back diphthong	+	+	oːu	◌o ◌ː ◌u	http://eurasianphonology.info/search_exact?dialects=True&query=o%CB%90u					1	
oːu̯	from long rounded close-mid back to non-syllabic rounded close back diphthong	+	+	oːu̯	◌o ◌ː ◌u ◌̯	http://eurasianphonology.info/search_exact?dialects=True&query=o%CB%90u%CC%AF					2	
oːː	ultra-long rounded close-mid back vowel		+	oːː	◌o ◌ː ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=o%CB%90%CB%90					1	
oˑ	mid-long rounded close-mid back vowel		+	oˑ	◌o ◌ˑ	http://eurasianphonology.info/search_exact?dialects=True&query=o%CB%91					1	
o˞	rhotacized rounded close-mid back vowel	+	+	o˞	◌o ◌˞	http://eurasianphonology.info/search_exact?dialects=True&query=o%CB%9E					1	
oˤ	pharyngealized rounded close-mid back vowel		+	oˤ	◌o ◌ˤ	http://eurasianphonology.info/search_exact?dialects=True&query=o%CB%A4					2	
oˤː	long pharyngealized rounded close-mid back vowel	+	+	oˤː	◌o ◌ˤ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=o%CB%A4%CB%90					2	
õ	nasalized rounded close-mid back vowel		+	õ	◌o ◌̃	http://eurasianphonology.info/search_exact?dialects=True&query=o%CC%83					42	
õã	from nasalized rounded close-mid back to nasalized unrounded open front diphthong	+	+	õã	◌o ◌̃ ◌a ◌̃	http://eurasianphonology.info/search_exact?dialects=True&query=o%CC%83a%CC%83					1	
õi	from nasalized rounded close-mid back to unrounded close front diphthong	+	+	õi	◌o ◌̃ ◌i	http://eurasianphonology.info/search_exact?dialects=True&query=o%CC%83i					1	
õi̯	from nasalized rounded close-mid back to non-syllabic unrounded close front diphthong	+	+	õj	◌o ◌̃ ◌i ◌̯	http://eurasianphonology.info/search_exact?dialects=True&query=o%CC%83j					1	
õː	long nasalized rounded close-mid back vowel		+	õː	◌o ◌̃ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=o%CC%83%CB%90					19	
õːu	from long nasalized rounded close-mid back to rounded close back diphthong	+	+	õːu	◌o ◌̃ ◌ː ◌u	http://eurasianphonology.info/search_exact?dialects=True&query=o%CC%83%CB%90u					1	
ŏ	ultra-short rounded close-mid back vowel		+	ŏ	◌o ◌̆	http://eurasianphonology.info/search_exact?dialects=True&query=o%CC%86					1	
o̞	rounded mid back vowel		+	o̞	◌o ◌̞	http://eurasianphonology.info/search_exact?dialects=True&query=o%CC%9E					62	
o̞a	from rounded mid back to unrounded open front diphthong	+	+	o̞a	◌o ◌̞ ◌a	http://eurasianphonology.info/search_exact?dialects=True&query=o%CC%9Ea					1	
o̞ä	from rounded mid back to centralized unrounded open front diphthong	+	+	o̞ä	◌o ◌̞ ◌a ◌̈	http://eurasianphonology.info/search_exact?dialects=True&query=o%CC%9Ea%CC%88					1	
o̞i̯	from rounded mid back to non-syllabic unrounded close front diphthong	+	+	o̞i̯	◌o ◌̞ ◌i ◌̯	http://eurasianphonology.info/search_exact?dialects=True&query=o%CC%9Ei%CC%AF					1	
o̞ː	long rounded mid back vowel		+	o̞ː	◌o ◌̞ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=o%CC%9E%CB%90					20	
õ̞	nasalized rounded mid back vowel		+	õ̞	◌o ◌̞ ◌̃	http://eurasianphonology.info/search_exact?dialects=True&query=o%CC%9E%CC%83					4	
o̞̙	retracted-tongue-root rounded mid back vowel	+	+	o̞̙	◌o ◌̞ ◌̙	http://eurasianphonology.info/search_exact?dialects=True&query=o%CC%9E%CC%99					1	
o̞̜	less-rounded rounded mid back vowel	+	+	o̞̜	◌o ◌̞ ◌̜	http://eurasianphonology.info/search_exact?dialects=True&query=o%CC%9E%CC%9C					2	
o̞̜ː	long less-rounded rounded mid back vowel	+	+	o̞̜ː	◌o ◌̞ ◌̜ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=o%CC%9E%CC%9C%CB%90					1	
o̟ː	long advanced rounded close-mid back vowel	+	+	o̟ː	◌o ◌̟ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=o%CC%9F%CB%90					1	
o̤	breathy rounded close-mid back vowel		+	o̤	◌o ◌̤	http://eurasianphonology.info/search_exact?dialects=True&query=o%CC%A4					6	
o̤ː	long breathy rounded close-mid back vowel	+	+	o̤ː	◌o ◌̤ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=o%CC%A4%CB%90					2	
o̯ä	from non-syllabic rounded close-mid back to centralized unrounded open front diphthong	+	+	o̯ä	◌o ◌̯ ◌a ◌̈	http://eurasianphonology.info/search_exact?dialects=True&query=o%CC%AF%C3%A4					1	
o̯ː	long non-syllabic rounded close-mid back vowel	+	+	oo̯	◌o ◌̯ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=oo%CC%AF					1	
o̰	creaky rounded close-mid back vowel		+	o̰	◌o ◌̰	http://eurasianphonology.info/search_exact?dialects=True&query=o%CC%B0					2	
p	voiceless bilabial stop consonant		+	p	◌p	http://eurasianphonology.info/search_exact?dialects=True&query=p					382	
pf	voiceless labio-dental affricate consonant		+	pf	◌p ◌f	http://eurasianphonology.info/search_exact?dialects=True&query=pf					2	
pʰ	aspirated voiceless bilabial stop consonant		+	pʰ	◌p ◌ʰ	http://eurasianphonology.info/search_exact?dialects=True&query=p%CA%B0					241	
pʰː	aspirated long voiceless bilabial stop consonant		+	pːʰ	◌p ◌ʰ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=p%CB%90%CA%B0					1	
pʲ	palatalized voiceless bilabial stop consonant		+	pʲ	◌p ◌ʲ	http://eurasianphonology.info/search_exact?dialects=True&query=p%CA%B2					27	
pʲʰ	palatalized aspirated voiceless bilabial stop consonant		+	pʲʰ	◌p ◌ʲ ◌ʰ	http://eurasianphonology.info/search_exact?dialects=True&query=p%CA%B2%CA%B0					3	
pʲː	palatalized long voiceless bilabial stop consonant	+	+	pʲː	◌p ◌ʲ ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=p%CA%B2%CB%90					1	
pʷ	labialized voiceless bilabial stop consonant		+	pʷ	◌p ◌ʷ	http://eurasianphonology.info/search_exact?dialects=True&query=p%CA%B7					1	
pʷʰ	labialized aspirated voiceless bilabial stop consonant	+	+	pʰʷ	◌p ◌ʷ ◌ʰ	http://eurasianphonology.info/search_exact?dialects=True&query=p%CA%B0%CA%B7					1	
pʼ	voiceless bilabial ejective stop consonant		+	pʼ	◌p ◌ʼ	http://eurasianphonology.info/search_exact?dialects=True&query=p%CA%BC					40	
pʼ	voiceless bilabial ejective stop consonant		+	p’	◌p ◌ʼ	http://eurasianphonology.info/search_exact?dialects=True&query=p%E2%80%99					1	
pʼʲ	palatalized voiceless bilabial ejective stop consonant	+	+	pʼʲ	◌p ◌ʼ ◌ʲ	http://eurasianphonology.info/search_exact?dialects=True&query=p%CA%BC%CA%B2					1	
pʼʷ	labialized voiceless bilabial ejective stop consonant	+	+	pʼʷ	◌p ◌ʼ ◌ʷ	http://eurasianphonology.info/search_exact?dialects=True&query=p%CA%BC%CA%B7					1	
pː	long voiceless bilabial stop consonant		+	pː	◌p ◌ː	http://eurasianphonology.info/search_exact?dialects=True&query=p%CB%90					10	
pˠ	velarized voiceless bilabial stop consonant		+	pˠ	◌p ◌ˠ	http://eurasianphonology.info/search_exact?dialects=True&query=p%CB%A0					1	
pˠʰ	velarized aspirated voiceless bilabial stop consonant	+	+	pˠʰ	◌p ◌ˠ ◌ʰ	http://eurasianphonology.info/search_exact?dialects=True&query=p%CB%A0%CA%B0					1	
pˤ	pharyngealized voiceless bilabial stop consonant	+	+	pˤ	◌p ◌ˤ	http://eurasianphonology.info/search_exact?dialects=True&query=p%CB%A4					4	
pˤʰ	pharyngealized aspirated voiceless bilabial stop consonant	+	+	pʰˤ	◌p ◌ˤ ◌ʰ	http://eurasianphonology.info/search_exact?dialects=True&query=p%CA%B0%CB%A4					1	
q	voiceless uvular stop consonant		+	q	◌q	http://eurasianphonology.info/search_exact?dialects=True&query=q					92	
qʰ	aspirated voiceless uvular stop consonant		+	qʰ	◌q ◌ʰ	http://eurasianphonology.info/search_exact?dialects=True&query=q%CA%B0					34	
qʲ	palatalized voiceless uvular stop consonant	+	+	qʲ	◌q ◌ʲ	http://eurasianphonology.info/search_exact?dialects=True&query=q%CA%B2					1	
qʲʰ	palatalized aspirated voiceless uvular stop consonant	+	+	qʰʲ	◌q ◌ʲ ◌ʰ	http://eurasianphonology.info/search_exact?dialects=True&query=q%CA%B0%CA%B2					1	
qʲʷ	palatalized labialized voiceless uvular stop consonant	+	+	qʷʲ	◌q ◌ʲ ◌ʷ	http://eurasianphonology.info/search_exact?dialects=True&query=q%CA%B7%CA%B2					1	
qʲʷʰ	palatalized labialized aspirated voiceless uvular stop consonant	+	+	qʰʷʲ	◌q ◌ʲ ◌ʷ ◌ʰ	http://eurasianphonology.info/search_exact?dialects=True&query=q%CA%B0%CA%B7%CA%B2					1	
