BIPA_GRAPHEME	CLTS_NAME	GENERATED	EXPLICIT	GRAPHEME	SYMBOLS	URL	LATEX	FEATURES	SOUND	IMAGE	COUNT	NOTE
pʰ	aspirated voiceless bilabial stop consonant		+	pʰ	◌p ◌ʰ			pulmonic stop aspirated voiceless bilabial				
pʷʰ	labialized aspirated voiceless bilabial stop consonant	+	+	pʰʷ	◌p ◌ʷ ◌ʰ			pulmonic stop aspirated voiceless labialized bilabial				
pʲ	palatalized voiceless bilabial stop consonant		+	pʲ	◌p ◌ʲ			pulmonic stop voiceless palatalized bilabial				
pʷ	labialized voiceless bilabial stop consonant		+	pʷ	◌p ◌ʷ			pulmonic stop voiceless labialized bilabial				
pʲʷ	palatalized labialized voiceless bilabial stop consonant	+	+	pʷʲ	◌p ◌ʲ ◌ʷ			pulmonic stop voiceless labialized palatalized bilabial				
pʼʷ	labialized voiceless bilabial ejective stop consonant	+	+	pʷʼ	◌p ◌ʼ ◌ʷ			ejective stop labialized bilabial				
pʼ	voiceless bilabial ejective stop consonant		+	pʼ	◌p ◌ʼ			ejective stop bilabial				
pˠ	velarized voiceless bilabial stop consonant		+	pˠ	◌p ◌ˠ			pulmonic stop voiceless velarized bilabial				
p̰	creaky voiceless bilabial stop consonant	+	+	p̰	◌p ◌̰			pulmonic stop voiceless laryngealized bilabial				
q	voiceless uvular stop consonant		+	q	◌q			pulmonic stop voiceless uvular				
qʰ	aspirated voiceless uvular stop consonant		+	qʰ	◌q ◌ʰ			pulmonic stop aspirated voiceless uvular				
qʼʲ	palatalized voiceless uvular ejective stop consonant	+	+	qʲʼ	◌q ◌ʼ ◌ʲ			ejective stop palatalized uvular				
qʷ	labialized voiceless uvular stop consonant		+	qʷ	◌q ◌ʷ			pulmonic stop voiceless labialized uvular				
qʷʰ	labialized aspirated voiceless uvular stop consonant		+	qʷʰ	◌q ◌ʷ ◌ʰ			pulmonic stop aspirated voiceless labialized uvular				
qʼʷ	labialized voiceless uvular ejective stop consonant		+	qʷʼ	◌q ◌ʼ ◌ʷ			ejective stop labialized uvular				
qʼ	voiceless uvular ejective stop consonant		+	qʼ	◌q ◌ʼ			ejective stop uvular				
r	voiced alveolar trill consonant		+	r	◌r			pulmonic trill voiced alveolar				
rʼ	voiced alveolar ejective trill consonant	+	+	r'	◌r ◌ʼ			pulmonic trill voiced unspecified coronal place				
r	voiced alveolar trill consonant		+	rr	◌r			pulmonic unspecified rhotic voiced alveolar				
r	voiced alveolar trill consonant		+	rr'	◌r			pulmonic unspecified rhotic voiced unspecified coronal place				
rʲ	palatalized voiced alveolar trill consonant		+	rrʲ'	◌r ◌ʲ			pulmonic unspecified rhotic voiced palatalized unspecified coronal place				
rʲ	palatalized voiced alveolar trill consonant		+	rʲ	◌r ◌ʲ			pulmonic trill voiced palatalized alveolar				
rˠ	velarized voiced alveolar trill consonant	+	+	rˠ	◌r ◌ˠ			pulmonic trill voiced velarized alveolar				
rˤ	pharyngealized voiced alveolar trill consonant		+	rˤ	◌r ◌ˤ			pulmonic trill voiced pharyngealized  alveolar				
r̝	raised voiced alveolar trill consonant	+	+	r̝	◌r ◌̝			pulmonic fricative trill voiced alveolar				
r̠	retracted voiced alveolar trill consonant	+	+	r̠	◌r ◌̠			pulmonic trill voiced retracted				
ṛ	voiced retroflex trill consonant		+	ṛ	◌r ◌̣			pulmonic trill voiced retroflex				
r̥	devoiced voiced alveolar trill consonant		+	r̥	◌r ◌̥			pulmonic trill voiceless alveolar				
r̪	voiced dental trill consonant		+	r̪	◌r ◌̪			pulmonic trill voiced dental				
r̪ʲ	palatalized voiced dental trill consonant	+	+	r̪ʲ	◌r ◌̪ ◌ʲ			pulmonic trill voiced palatalized dental				
r̰	creaky voiced alveolar trill consonant	+	+	r̰	◌r ◌̰			pulmonic trill voiced laryngealized alveolar				
s	voiceless alveolar sibilant fricative consonant		+	s	◌s			pulmonic fricative sibilant voiceless alveolar				
sʼ	voiceless alveolar ejective sibilant fricative consonant		+	s'	◌s ◌ʼ			pulmonic fricative sibilant voiceless unspecified coronal place				
sʰ	aspirated voiceless alveolar sibilant fricative consonant	+	+	sʰ	◌s ◌ʰ			pulmonic fricative sibilant aspirated voiceless alveolar				
sʲ	palatalized voiceless alveolar sibilant fricative consonant		+	sʲ	◌s ◌ʲ			pulmonic fricative sibilant voiceless palatalized alveolar				
sʷ	labialized voiceless alveolar sibilant fricative consonant	+	+	sʷ	◌s ◌ʷ			pulmonic fricative sibilant voiceless labialized alveolar				
sʼ	voiceless alveolar ejective sibilant fricative consonant		+	sʼ	◌s ◌ʼ			ejective fricative sibilant alveolar				
sˠ	velarized voiceless alveolar sibilant fricative consonant		+	sˠ	◌s ◌ˠ			pulmonic fricative sibilant voiceless velarized alveolar				
sˤ	pharyngealized voiceless alveolar sibilant fricative consonant	+	+	sˤ	◌s ◌ˤ			pulmonic fricative sibilant voiceless pharyngealized  alveolar				
sʼˤ	pharyngealized voiceless alveolar ejective sibilant fricative consonant	+	+	sˤ'	◌s ◌ʼ ◌ˤ			pulmonic fricative sibilant voiceless pharyngealized  unspecified coronal place				
s̪	voiceless dental sibilant fricative consonant		+	s̪	◌s ◌̪			pulmonic fricative sibilant voiceless dental				
s̪ʲ	palatalized voiceless dental sibilant fricative consonant		+	s̪ʲ	◌s ◌̪ ◌ʲ			pulmonic fricative sibilant voiceless palatalized dental				
s̪ˤ	pharyngealized voiceless dental sibilant fricative consonant	+	+	s̪ˤ	◌s ◌̪ ◌ˤ			pulmonic fricative sibilant voiceless pharyngealized  dental				
s̫	voiceless alveolar whistled-sibilant fricative consonant		+	s̫	◌s ◌̫			pulmonic fricative sibilant voiceless alveolar whistled				
s̪̰	creaky voiceless dental sibilant fricative consonant	+	+	s̰̪	◌s ◌̪ ◌̰			pulmonic fricative sibilant voiceless laryngealized dental				
t	voiceless alveolar stop consonant		+	t	◌t			pulmonic stop voiceless alveolar				
tʼ	voiceless alveolar ejective stop consonant		+	t'	◌t ◌ʼ			pulmonic stop voiceless unspecified coronal place				
tp	voiceless alveolar-and-bilabial stop consonant		+	tp	◌t ◌p			pulmonic stop voiceless bilabial alveolar				
tpʲ	palatalized voiceless alveolar-and-bilabial stop consonant	+	+	tpʲ	◌t ◌p ◌ʲ			pulmonic stop voiceless palatalized bilabial alveolar				
tʳ	with-trilled-release voiceless alveolar stop consonant	+	+	tr	◌t ◌ʳ			pulmonic stop trilled release voiceless alveolar				
ts	voiceless alveolar sibilant affricate consonant		+	ts	◌t ◌s			pulmonic affricate sibilant voiceless alveolar				
tsʼ	voiceless alveolar ejective sibilant affricate consonant		+	ts'	◌t ◌s ◌ʼ			pulmonic affricate sibilant voiceless unspecified coronal place				
tsʰ	aspirated voiceless alveolar sibilant affricate consonant		+	tsʰ	◌t ◌s ◌ʰ			pulmonic affricate sibilant aspirated voiceless alveolar				
tsʼʰ	aspirated voiceless alveolar ejective sibilant affricate consonant	+	+	tsʰ'	◌t ◌s ◌ʼ ◌ʰ			pulmonic affricate sibilant aspirated voiceless unspecified coronal place				
tsʼʲ	palatalized voiceless alveolar ejective sibilant affricate consonant	+	+	tsʲ'	◌t ◌s ◌ʼ ◌ʲ			pulmonic affricate sibilant voiceless palatalized unspecified coronal place				
tsʼʲʰ	palatalized aspirated voiceless alveolar ejective sibilant affricate consonant	+	+	tsʲʰ'	◌t ◌s ◌ʼ ◌ʲ ◌ʰ			pulmonic affricate sibilant aspirated voiceless palatalized unspecified coronal place				
tsʷ	labialized voiceless alveolar sibilant affricate consonant	+	+	tsʷ	◌t ◌s ◌ʷ			pulmonic affricate sibilant voiceless labialized alveolar				
tsʷʰ	labialized aspirated voiceless alveolar sibilant affricate consonant	+	+	tsʷʰ	◌t ◌s ◌ʷ ◌ʰ			pulmonic affricate sibilant aspirated voiceless labialized alveolar				
tsʼʷ	labialized voiceless alveolar ejective sibilant affricate consonant	+	+	tsʷʼ	◌t ◌s ◌ʼ ◌ʷ			ejective affricate sibilant labialized alveolar				
tsʼ	voiceless alveolar ejective sibilant affricate consonant		+	tsʼ	◌t ◌s ◌ʼ			ejective affricate sibilant alveolar				
tsʼ	voiceless alveolar ejective sibilant affricate consonant		+	tsʼ'	◌t ◌s ◌ʼ			ejective affricate sibilant unspecified coronal place				
ts̫	voiceless alveolar whistled-sibilant affricate consonant		+	ts̫	◌t ◌s ◌̫			pulmonic affricate sibilant voiceless alveolar whistled				
ts̫ʰ	aspirated voiceless alveolar whistled-sibilant affricate consonant	+	+	ts̫ʰ	◌t ◌s ◌̫ ◌ʰ			pulmonic affricate sibilant aspirated voiceless alveolar whistled				
ts̫ʼ	voiceless alveolar ejective whistled-sibilant affricate consonant	+	+	ts̫ʼ	◌t ◌s ◌̫ ◌ʼ			ejective affricate sibilant alveolar whistled				
tʶ	with-uvular-release voiceless alveolar stop consonant	+	+	tx	◌t ◌ʶ			pulmonic affricate voiceless alveolar velar				
tɕ	voiceless alveolo-palatal sibilant affricate consonant		+	tç	◌t ◌ɕ			pulmonic affricate voiceless alveolar palatal				
tɕʰ	aspirated voiceless alveolo-palatal sibilant affricate consonant		+	tçʰ	◌t ◌ɕ ◌ʰ			pulmonic affricate aspirated voiceless alveolar palatal				
tɕ	voiceless alveolo-palatal sibilant affricate consonant		+	tɕ	◌t ◌ɕ			pulmonic affricate sibilant voiceless palatalized palato-alveolar				
tɬ	voiceless alveolar lateral affricate consonant		+	tɬ	◌t ◌ɬ			pulmonic affricate lateral voiceless alveolar				
tɬʼ	voiceless alveolar ejective lateral affricate consonant		+	tɬ'	◌t ◌ɬ ◌ʼ			pulmonic affricate lateral voiceless unspecified coronal place				
tɬʰ	aspirated voiceless alveolar lateral affricate consonant		+	tɬʰ	◌t ◌ɬ ◌ʰ			pulmonic affricate lateral aspirated voiceless alveolar				
tɬʼʰ	aspirated voiceless alveolar ejective lateral affricate consonant	+	+	tɬʰ'	◌t ◌ɬ ◌ʼ ◌ʰ			pulmonic affricate lateral aspirated voiceless unspecified coronal place				
tɬʼ	voiceless alveolar ejective lateral affricate consonant		+	tɬʼ	◌t ◌ɬ ◌ʼ			ejective affricate lateral alveolar				
tʰ	aspirated voiceless alveolar stop consonant		+	tʰ	◌t ◌ʰ			pulmonic stop aspirated voiceless alveolar				
tʼʰ	aspirated voiceless alveolar ejective stop consonant	+	+	tʰ'	◌t ◌ʼ ◌ʰ			pulmonic stop aspirated voiceless unspecified coronal place				
tʲʰ	palatalized aspirated voiceless alveolar stop consonant		+	tʰʲ	◌t ◌ʲ ◌ʰ			pulmonic stop aspirated voiceless palatalized alveolar				
tʲ	palatalized voiceless alveolar stop consonant		+	tʲ	◌t ◌ʲ			pulmonic stop voiceless palatalized alveolar				
tʼʲ	palatalized voiceless alveolar ejective stop consonant	+	+	tʲ'	◌t ◌ʼ ◌ʲ			pulmonic stop voiceless palatalized unspecified coronal place				
tʲʰ	palatalized aspirated voiceless alveolar stop consonant		+	tʲʰ	◌t ◌ʲ ◌ʰ			pulmonic stop aspirated voiceless palatalized alveolar				
tʼʲʰ	palatalized aspirated voiceless alveolar ejective stop consonant	+	+	tʲʰ'	◌t ◌ʼ ◌ʲ ◌ʰ			pulmonic stop aspirated voiceless palatalized unspecified coronal place				
tʷ	labialized voiceless alveolar stop consonant		+	tʷ	◌t ◌ʷ			pulmonic stop voiceless labialized alveolar				
tʼʷ	labialized voiceless alveolar ejective stop consonant	+	+	tʷʼ	◌t ◌ʼ ◌ʷ			ejective stop labialized alveolar				
tʼ	voiceless alveolar ejective stop consonant		+	tʼ	◌t ◌ʼ			ejective stop alveolar				
tʼ	voiceless alveolar ejective stop consonant		+	tʼ'	◌t ◌ʼ			ejective stop unspecified coronal place				
tˤ	pharyngealized voiceless alveolar stop consonant		+	tˤ	◌t ◌ˤ			pulmonic stop voiceless pharyngealized  alveolar				
tʼˤ	pharyngealized voiceless alveolar ejective stop consonant	+	+	tˤ'	◌t ◌ʼ ◌ˤ			pulmonic stop voiceless pharyngealized  unspecified coronal place				
t̠	voiceless post-alveolar stop consonant		+	t̠	◌t ◌̠			pulmonic stop voiceless palato-alveolar				
t̠ⁿ	with-nasal-release voiceless post-alveolar stop consonant	+	+	t̠n̠	◌t ◌̠ ◌ⁿ			pulmonic stop voiceless palato-alveolar nasal release				
t̠p	from voiceless post-alveolar stop to voiceless bilabial stop cluster	+	+	t̠p	◌t ◌̠ ◌p			pulmonic stop voiceless bilabial retracted				
t̠pⁿ	from voiceless post-alveolar stop to with-nasal-release voiceless bilabial stop cluster	+	+	t̠pn̠m	◌t ◌̠ ◌p ◌ⁿ			pulmonic stop voiceless bilabial palato-alveolar nasal release				
t̠pʲ	from voiceless post-alveolar stop to palatalized voiceless bilabial stop cluster	+	+	t̠pʲ	◌t ◌̠ ◌p ◌ʲ			pulmonic stop voiceless palatalized bilabial retracted				
tɕ	voiceless alveolo-palatal sibilant affricate consonant		+	t̠ɕ	◌t ◌ɕ			pulmonic affricate sibilant voiceless palatalized palato-alveolar				
tɕʰ	aspirated voiceless alveolo-palatal sibilant affricate consonant		+	t̠ɕʰ	◌t ◌ɕ ◌ʰ			pulmonic affricate sibilant aspirated voiceless palatalized palato-alveolar				
tʃ	voiceless post-alveolar sibilant affricate consonant		+	t̠ʃ	◌t ◌ʃ			pulmonic affricate sibilant voiceless palato-alveolar				
tʃʰ	aspirated voiceless post-alveolar sibilant affricate consonant		+	t̠ʃʰ	◌t ◌ʃ ◌ʰ			pulmonic affricate sibilant aspirated voiceless palato-alveolar				
tʃʲ	palatalized voiceless post-alveolar sibilant affricate consonant		+	t̠ʃʲ	◌t ◌ʃ ◌ʲ			pulmonic affricate sibilant voiceless palatalized palato-alveolar retracted				
tʃʷʰ	labialized aspirated voiceless post-alveolar sibilant affricate consonant	+	+	t̠ʃʷʰ	◌t ◌ʃ ◌ʷ ◌ʰ			pulmonic affricate sibilant aspirated voiceless labialized palato-alveolar				
tʃʼ	voiceless post-alveolar ejective sibilant affricate consonant		+	t̠ʃʼ	◌t ◌ʃ ◌ʼ			ejective affricate sibilant palato-alveolar				
tʃː	long voiceless post-alveolar sibilant affricate consonant		+	t̠ʃː	◌t ◌ʃ ◌ː			pulmonic affricate sibilant voiceless long palato-alveolar				
t̠ʃ̫	voiceless post-alveolar whistled-sibilant affricate consonant		+	t̠ʃ̫	◌t ◌̠ ◌ʃ ◌̫			pulmonic affricate sibilant voiceless palato-alveolar retracted whistled				
t̠ʃ̫ʰ	aspirated voiceless post-alveolar whistled-sibilant affricate consonant	+	+	t̠ʃ̫ʰ	◌t ◌̠ ◌ʃ ◌̫ ◌ʰ			pulmonic affricate sibilant aspirated voiceless palato-alveolar retracted whistled				
t̠ʃ̫ʼ	voiceless post-alveolar ejective whistled-sibilant affricate consonant	+	+	t̠ʃ̫ʼ	◌t ◌̠ ◌ʃ ◌̫ ◌ʼ			ejective affricate sibilant palato-alveolar retracted whistled				
t̠ʲ	palatalized voiceless post-alveolar stop consonant	+	+	t̠ʲ	◌t ◌̠ ◌ʲ			pulmonic stop voiceless palatalized retracted				
tʃ̰	creaky voiceless post-alveolar sibilant affricate consonant	+	+	t̠̰ʃ̰	◌t ◌ʃ ◌̰			pulmonic affricate sibilant voiceless laryngealized palato-alveolar				
t̪	voiceless dental stop consonant		+	t̪	◌t ◌̪			pulmonic stop voiceless dental				
ts̪	voiceless dental sibilant affricate consonant		+	t̪s̪	◌t ◌s ◌̪			pulmonic affricate sibilant voiceless dental				
ts̪ʰ	aspirated voiceless dental sibilant affricate consonant		+	t̪s̪ʰ	◌t ◌s ◌̪ ◌ʰ			pulmonic affricate sibilant aspirated voiceless dental				
ts̪ʲ	palatalized voiceless dental sibilant affricate consonant		+	t̪s̪ʲ	◌t ◌s ◌̪ ◌ʲ			pulmonic affricate sibilant voiceless palatalized dental alveolar				
ts̪ʼ	voiceless dental ejective sibilant affricate consonant		+	t̪s̪ʼ	◌t ◌s ◌̪ ◌ʼ			ejective affricate sibilant dental				
t̪ʰ	aspirated voiceless dental stop consonant		+	t̪ʰ	◌t ◌̪ ◌ʰ			pulmonic stop aspirated voiceless dental				
t̪ʲ	palatalized voiceless dental stop consonant		+	t̪ʲ	◌t ◌̪ ◌ʲ			pulmonic stop voiceless palatalized dental				
t̪ʷ	labialized voiceless dental stop consonant		+	t̪ʷ	◌t ◌̪ ◌ʷ			pulmonic stop voiceless labialized dental				
t̪ʷʰ	labialized aspirated voiceless dental stop consonant		+	t̪ʷʰ	◌t ◌̪ ◌ʷ ◌ʰ			pulmonic stop aspirated voiceless labialized dental				
t̪ʼ	voiceless dental ejective stop consonant		+	t̪ʼ	◌t ◌̪ ◌ʼ			ejective stop dental				
t̪ˠ	velarized voiceless dental stop consonant		+	t̪ˠ	◌t ◌̪ ◌ˠ			pulmonic stop voiceless velarized dental				
t̪ˤ	pharyngealized voiceless dental stop consonant		+	t̪ˤ	◌t ◌̪ ◌ˤ			pulmonic stop voiceless pharyngealized  dental				
t̪̰	creaky voiceless dental stop consonant	+	+	t̪̰	◌t ◌̪ ◌̰			pulmonic stop voiceless laryngealized dental				
t̰	creaky voiceless alveolar stop consonant	+	+	t̰	◌t ◌̰			pulmonic stop voiceless laryngealized alveolar				
ts̰	creaky voiceless alveolar sibilant affricate consonant	+	+	t̰s̰	◌t ◌s ◌̰			pulmonic affricate sibilant voiceless laryngealized alveolar				
tɬ̰	creaky voiceless alveolar lateral affricate consonant	+	+	t̰ɬ̰	◌t ◌ɬ ◌̰			pulmonic affricate lateral voiceless laryngealized alveolar				
u	rounded close back vowel		+	u	◌u			high back rounded				
ua	from rounded close back to unrounded open front diphthong	+	+	ua	◌u ◌a			diphtong high low central back unrounded rounded lowering fronting unrounding				
ue	from rounded close back to unrounded close-mid front diphthong	+	+	ue	◌u ◌e			diphtong high higher mid front back unrounded rounded lowering fronting unrounding				
ui	from rounded close back to unrounded close front diphthong	+	+	ui	◌u ◌i			diphtong high front back unrounded rounded fronting unrounding				
uo	from rounded close back to rounded close-mid back diphthong	+	+	uo	◌u ◌o			diphtong high higher mid back rounded lowering				
uː	long rounded close back vowel		+	uu	◌u ◌ː			diphtong high back rounded				
u̥ː	long devoiced rounded close back vowel	+	+	uu̥	◌u ◌̥ ◌ː			voiceless diphtong high back rounded				
uə	from rounded close back to unrounded mid central diphthong	+	+	uə	◌u ◌ə			diphtong high higher mid central back unrounded rounded lowering fronting unrounding				
uɨ	from rounded close back to unrounded close central diphthong	+	+	uɨ	◌u ◌ɨ			diphtong high central back unrounded rounded fronting unrounding				
uʌ	from rounded close back to unrounded open-mid back diphthong	+	+	uʌ	◌u ◌ʌ			diphtong high lower mid back unrounded rounded lowering unrounding				
uː	long rounded close back vowel		+	uː	◌u ◌ː			long high back rounded				
u̠ː	long retracted rounded close back vowel	+	+	uː̠	◌u ◌̠ ◌ː			long high back rounded retracted				
uˤ	pharyngealized rounded close back vowel	+	+	uˤ	◌u ◌ˤ			pharyngealized  high back rounded				
ũ	nasalized rounded close back vowel		+	ũ	◌u ◌̃			nasalized high back rounded				
ũĩ	from nasalized rounded close back to nasalized unrounded close front diphthong	+	+	ũĩ	◌u ◌̃ ◌i ◌̃			nasalized diphtong high front back unrounded rounded fronting unrounding				
ũː	long nasalized rounded close back vowel		+	ũː	◌u ◌̃ ◌ː			nasalized long high back rounded				
ṵ̃	nasalized creaky rounded close back vowel	+	+	ṵ̃	◌u ◌̰ ◌̃			nasalized laryngealized high back rounded				
ŭ	ultra-short rounded close back vowel	+	+	ŭ	◌u ◌̆			overshort high back rounded				
u̝	raised rounded close back vowel	+	+	u̝	◌u ◌̝			supra high back rounded				
ṳ	breathy rounded close back vowel		+	ṳ	◌u ◌̤			breathy voiced high back rounded				
u̥	devoiced rounded close back vowel		+	u̥	◌u ◌̥			voiceless high back rounded				
ṵ	creaky rounded close back vowel		+	ṵ	◌u ◌̰			laryngealized high back rounded				
ṵː	long creaky rounded close back vowel	+	+	ṵː	◌u ◌̰ ◌ː			laryngealized long high back rounded				
v	voiced labio-dental fricative consonant		+	v	◌v			pulmonic fricative voiced labio-dental				
vʲ	palatalized voiced labio-dental fricative consonant		+	vʲ	◌v ◌ʲ			pulmonic fricative voiced palatalized labio-dental				
vʷ	labialized voiced labio-dental fricative consonant	+	+	vʷ	◌v ◌ʷ			pulmonic fricative voiced labialized labio-dental				
ṽ	nasalized voiced labio-dental fricative consonant	+	+	ṽ	◌v ◌̃			pulmonic fricative nasalized voiced labio-dental				
vʱ	breathy voiced labio-dental fricative consonant	+	+	v̤	◌v ◌ʱ			pulmonic fricative breathy voiced labio-dental				
w	voiced labio-velar approximant consonant		+	w	◌w			pulmonic approximant voiced bilabial velar				
wʲ	palatalized voiced labio-velar approximant consonant	+	+	wʲ	◌w ◌ʲ			pulmonic approximant voiced palatalized bilabial velar				
wˀ	glottalized voiced labio-velar approximant consonant	+	+	wˀ	◌w ◌ˀ			pulmonic approximant voiced laryngealized bilabial velar				
w̃	nasalized voiced labio-velar approximant consonant		+	w̃	◌w ◌̃			pulmonic approximant nasalized voiced bilabial velar				
wʱ	breathy voiced labio-velar approximant consonant	+	+	w̤	◌w ◌ʱ			pulmonic approximant voiced breathy voiced bilabial velar				
w̰	creaky voiced labio-velar approximant consonant	+	+	w̰	◌w ◌̰			pulmonic approximant voiced laryngealized bilabial velar				
x	voiceless velar fricative consonant		+	x	◌x			pulmonic fricative voiceless velar				
xʲ	palatalized voiceless velar fricative consonant		+	xʲ	◌x ◌ʲ			pulmonic fricative voiceless palatalized velar				
xʷ	labialized voiceless velar fricative consonant		+	xʷ	◌x ◌ʷ			pulmonic fricative voiceless labialized velar				
xʼʷ	labialized voiceless velar ejective fricative consonant	+	+	xʷʼ	◌x ◌ʼ ◌ʷ			ejective fricative labialized velar				
xʼ	voiceless velar ejective fricative consonant		+	xʼ	◌x ◌ʼ			ejective fricative velar				
xː	long voiceless velar fricative consonant	+	+	xː	◌x ◌ː			pulmonic fricative voiceless long velar				
y	rounded close front vowel		+	y	◌y			high front rounded				
y̥ː	long devoiced rounded close front vowel	+	+	yy̥	◌y ◌̥ ◌ː			voiceless diphtong high front rounded				
yø	from rounded close front to rounded close-mid front diphthong	+	+	yø	◌y ◌ø			diphtong high higher mid front rounded lowering				
yː	long rounded close front vowel		+	yː	◌y ◌ː			long high front rounded				
y̰	creaky rounded close front vowel	+	+	y̰	◌y ◌̰			laryngealized high front rounded				
z	voiced alveolar sibilant fricative consonant		+	z	◌z			pulmonic fricative sibilant voiced alveolar				
zʼ	voiced alveolar ejective sibilant fricative consonant	+	+	z'	◌z ◌ʼ			pulmonic fricative sibilant voiced unspecified coronal place				
z̰ʼ	creaky voiced alveolar ejective sibilant fricative consonant	+	+	z'̰	◌z ◌̰ ◌ʼ			pulmonic fricative sibilant voiced laryngealized unspecified coronal place				
zʷ	labialized voiced alveolar sibilant fricative consonant	+	+	zʷ	◌z ◌ʷ			pulmonic fricative sibilant voiced labialized alveolar				
zˤ	pharyngealized voiced alveolar sibilant fricative consonant	+	+	zˤ	◌z ◌ˤ			pulmonic fricative sibilant voiced pharyngealized  alveolar				
zʼˤ	pharyngealized voiced alveolar ejective sibilant fricative consonant	+	+	zˤ'	◌z ◌ʼ ◌ˤ			pulmonic fricative sibilant voiced pharyngealized  unspecified coronal place				
z̪	voiced dental sibilant fricative consonant		+	z̪	◌z ◌̪			pulmonic fricative sibilant voiced dental				
z̪ʲ	palatalized voiced dental sibilant fricative consonant	+	+	z̪ʲ	◌z ◌̪ ◌ʲ			pulmonic fricative sibilant voiced palatalized dental				
z̪ˤ	pharyngealized voiced dental sibilant fricative consonant	+	+	z̪ˤ	◌z ◌̪ ◌ˤ			pulmonic fricative sibilant voiced pharyngealized  dental				
z̫	voiced alveolar whistled-sibilant fricative consonant		+	z̫	◌z ◌̫			pulmonic fricative sibilant voiced alveolar whistled				
æ	unrounded near-open front vowel		+	æ	◌æ			raised low front unrounded				
æi	from unrounded near-open front to unrounded close front diphthong	+	+	æi	◌æ ◌i			diphtong high raised low front unrounded rising				
æʉ	from unrounded near-open front to rounded close central diphthong	+	+	æʉ	◌æ ◌ʉ			diphtong high raised low front central unrounded rounded rising backing rounding				
æː	long unrounded near-open front vowel		+	æː	◌æ ◌ː			long raised low front unrounded				
æ̃	nasalized unrounded near-open front vowel		+	æ̃	◌æ ◌̃			nasalized raised low front unrounded				
æ̃ː	long nasalized unrounded near-open front vowel		+	æ̃ː	◌æ ◌̃ ◌ː			nasalized long raised low front unrounded				
æ̤	breathy unrounded near-open front vowel	+	+	æ̤	◌æ ◌̤			breathy voiced raised low front unrounded				
ç	voiceless palatal sibilant fricative consonant		+	ç	◌c ◌̧			pulmonic fricative voiceless palatal				
ð	voiced dental fricative consonant		+	ð	◌ð			pulmonic fricative voiced dental				
ɹ̪	voiced dental approximant consonant		+	ð̞	◌ɹ ◌̪			pulmonic approximant voiced dental				
ɹ̪ʲ	palatalized voiced dental approximant consonant	+	+	ð̞ʲ	◌ɹ ◌̪ ◌ʲ			pulmonic approximant voiced palatalized dental				
ð̠	voiced alveolar fricative consonant		+	ð̠	◌ð ◌̠			pulmonic fricative voiced alveolar				
ø	rounded close-mid front vowel		+	ø	◌ø			higher mid front rounded				
øi	from rounded close-mid front to unrounded close front diphthong	+	+	øi	◌ø ◌i			diphtong high higher mid front unrounded rounded rising unrounding				
øy	from rounded close-mid front to rounded close front diphthong	+	+	øy	◌ø ◌y			long diphtong high higher mid front rounded rising				
ø̥ː	long devoiced rounded close-mid front vowel	+	+	øø̥	◌ø ◌̥ ◌ː			voiceless diphtong higher mid front rounded				
øː	long rounded close-mid front vowel		+	øː	◌ø ◌ː			long higher mid front rounded				
ø̃	nasalized rounded close-mid front vowel		+	ø̃	◌ø ◌̃			nasalized higher mid front rounded				
ø̃ː	long nasalized rounded close-mid front vowel		+	ø̃ː	◌ø ◌̃ ◌ː			nasalized long higher mid front rounded				
ø̆	ultra-short rounded close-mid front vowel	+	+	ø̆	◌ø ◌̆			overshort higher mid front rounded				
ø̰	creaky rounded close-mid front vowel	+	+	ø̰	◌ø ◌̰			laryngealized higher mid front rounded				
ħ	voiceless pharyngeal fricative consonant		+	ħ	◌ħ			pulmonic fricative voiceless pharyngeal				
ħʷ	labialized voiceless pharyngeal fricative consonant	+	+	ħʷ	◌ħ ◌ʷ			pulmonic fricative voiceless labialized pharyngeal				
ŋ	voiced velar nasal consonant		+	ŋ	◌ŋ			pulmonic nasal voiced velar				
ⁿk	pre-nasalized voiceless velar stop consonant		+	ŋk	◌ⁿ ◌k			pulmonic stop prenasalized voiceless velar				
ⁿkʰ	pre-nasalized aspirated voiceless velar stop consonant	+	+	ŋkʰ	◌ⁿ ◌k ◌ʰ			pulmonic stop prenasalized aspirated voiceless velar				
ⁿkʲ	pre-nasalized palatalized voiceless velar stop consonant	+	+	ŋkʲ	◌ⁿ ◌k ◌ʲ			pulmonic stop prenasalized voiceless palatalized velar				
ⁿkʷ	pre-nasalized labialized voiceless velar stop consonant		+	ŋkʷ	◌ⁿ ◌k ◌ʷ			pulmonic stop prenasalized voiceless labialized velar				
ŋm	voiced velar-and-bilabial nasal consonant		+	ŋm	◌ŋ ◌m			pulmonic nasal voiced bilabial velar				
ⁿkp	from pre-nasalized voiceless velar stop to voiceless bilabial stop cluster	+	+	ŋmkp	◌ⁿ ◌k ◌p			pulmonic stop prenasalized voiceless bilabial velar				
ⁿgb	pre-nasalized voiced velar-and-bilabial stop consonant		+	ŋmɡb	◌ⁿ ◌g ◌b			pulmonic stop prenasalized voiced bilabial velar				
ŋmʷ	labialized voiced velar-and-bilabial nasal consonant	+	+	ŋmʷ	◌ŋ ◌m ◌ʷ			pulmonic nasal voiced labialized velar				
